% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
3 +2.977095771e+01 +2.977095771e+01 +1.460309577e+02 +1.460309577e+02 +3.0415e+00 +3.1526e+00 -1.5246e+00 -3.4721e+00 +2.6861e+00 -1.7009e+00 +4.8504e+00 -4.4115e-01 +2.6089e+00 +3.6963e+00 -1.7403e+00 -3.9629e+00 +2.1035e+00 +4.8505e+00 -1.6559e+00 +3.6794e+00 +5.8874e-01 +1.4278e+00 -4.1432e+00 -1.1940e+00
9 +1.509430152e+01 +1.509430152e+01 +1.313543015e+02 +1.313543015e+02 +4.1952e+00 -9.8258e-01 +2.7430e+00 -2.3978e+00 +3.4472e+00 -1.2753e+00 +2.8771e+00 +2.0398e-01 -7.1128e-01 -3.8909e+00 -1.5135e+00 -4.3779e+00 +2.1295e+00 -3.9635e+00 -4.2740e+00 +4.3722e+00 +3.1110e-01 +3.8188e+00 -3.3230e+00 -9.4057e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.834333979e+01 +6.834333979e+01 -9.316566602e+02 -9.316566602e+02 +4.7216e+00 -2.2059e+00 -1.2110e+00 -4.1723e+00 +3.0975e-02 +1.8924e+00 -2.4792e+00 +8.8947e-01 -3.8735e+00 +3.5491e+00 -4.1432e+00 -2.8562e-01 -2.6928e+00 +3.1871e+00 -3.0554e+00 +4.8613e+00 +2.0164e+00 +2.3212e+00 -3.9672e+00 -2.0185e+00
2 +2.611751529e+01 +2.611751529e+01 -9.738824847e+02 -9.738824847e+02 -1.7583e+00 +1.5617e+00 +3.1193e+00 -3.0615e+00 -2.1558e-01 -4.7040e+00 -1.0129e+00 -3.6231e+00 -8.6164e-01 +1.2258e+00 -3.0794e-01 -2.3584e+00 -3.6712e+00 +1.7616e-01 +2.3203e+00 +1.7214e+00 -6.7198e-01 -3.0019e+00 -3.4498e+00 -1.9738e-01
7 +2.495711783e+01 +2.495711783e+01 -9.750428822e+02 -9.750428822e+02 -2.3204e+00 -4.3685e-01 -1.4046e+00 +4.3369e+00 +2.4253e-01 +3.9008e+00 +3.1337e+00 +1.0896e+00 +1.7240e+00 +9.8640e-01 +3.2701e+00 -1.1985e+00 +4.2288e+00 +2.6682e+00 -8.2361e-01 -4.9102e+00 -4.3978e+00 -4.6165e+00 -4.9357e+00 +2.6128e+00
38 +1.576863564e+01 +1.576863564e+01 -9.842313644e+02 -9.842313644e+02 -2.7241e+00 -2.1084e+00 -2.3033e+00 -3.2652e-01 -2.6785e+00 +3.3799e+00 +7.6390e-01 +3.8274e+00 +4.0157e+00 +3.5719e+00 +8.6859e-01 +1.3371e+00 -6.2571e-01 -1.2740e+00 +4.5236e+00 -2.9336e+00 +1.6374e+00 -5.4023e-01 -2.3331e+00 +8.2451e-01
65 +8.644375527e+00 +8.644375527e+00 -9.913556245e+02 -9.913556245e+02 -3.7012e+00 -1.8780e+00 -2.5100e+00 +4.2571e+00 +2.4882e-01 -3.0379e+00 +3.4190e+00 -3.0300e+00 -1.9270e+00 -3.9738e+00 +1.0206e+00 +5.3932e-01 -1.5905e+00 +2.6458e+00 +7.8359e-01 -2.5949e+00 +6.9342e-01 +3.5722e+00 +3.3002e+00 +2.4455e+00
% function evaluation | noise-free fitness - Fopt (-9.193000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.586252050e+01 +7.586252050e+01 -1.606747950e+01 -1.606747950e+01 -2.2550e+00 +3.8401e+00 -1.6299e+00 -4.6676e+00 -2.9993e+00 -1.6100e+00 -3.6469e+00 +4.9212e+00 +2.8340e-01 +4.3653e+00 +1.0364e+00 -9.0748e-01 +1.4424e+00 -2.0178e-01 +1.1378e+00 +2.6441e+00 +3.3165e-01 +4.3427e-01 +3.4943e-01 +1.9310e+00
2 +6.150898041e+01 +6.150898041e+01 -3.042101959e+01 -3.042101959e+01 +2.9198e+00 -4.5243e+00 +3.8222e+00 +1.9597e+00 -3.6969e+00 -9.2323e-01 +3.8621e+00 -4.1193e-02 -2.8325e+00 -1.7775e-01 +3.5674e+00 -1.8446e+00 +4.5679e+00 -3.1598e+00 -3.0498e+00 +1.9304e-01 +4.4993e+00 -1.4553e+00 -8.5727e-01 -8.5638e-01
8 +2.434290793e+01 +2.434290793e+01 -6.758709207e+01 -6.758709207e+01 +1.4006e+00 -1.5616e+00 +2.1722e+00 +3.8902e+00 +1.9656e+00 -1.8171e+00 -1.0463e+00 +2.2859e+00 +1.5057e+00 -1.5524e+00 -3.9142e+00 -8.7527e-02 -3.9069e+00 +7.9690e-01 -3.4677e+00 +3.4878e+00 +3.6646e+00 +4.3248e+00 +2.2350e+00 -1.5876e+00
101 +1.448061948e+01 +1.448061948e+01 -7.744938052e+01 -7.744938052e+01 -3.3834e+00 -3.2301e+00 +3.8445e+00 +8.3584e-01 -3.3507e+00 +4.4675e+00 -4.4720e+00 -6.4048e-01 +6.6965e-01 -3.6269e+00 +4.3285e+00 +4.6140e+00 -2.5948e+00 +2.6817e+00 -2.9425e+00 -9.0196e-01 -1.3509e+00 +3.3790e+00 +8.0561e-01 -2.7858e-01
% function evaluation | noise-free fitness - Fopt (1.487500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.466467994e+01 +5.466467994e+01 +2.034146799e+02 +2.034146799e+02 +2.0889e+00 -4.0874e+00 +1.3383e+00 +4.6935e+00 -4.4658e+00 +4.1699e+00 +2.0805e+00 +1.0105e+00 +1.5262e-01 +2.0956e+00 -1.0672e+00 +3.1562e+00 -6.4635e-01 -3.3461e-01 +3.3259e+00 +2.1474e+00 +1.1071e+00 -1.2666e+00 +3.0093e+00 +4.3017e+00
5 +3.104207881e+01 +3.104207881e+01 +1.797920788e+02 +1.797920788e+02 +3.2573e+00 +3.2331e+00 -4.9837e+00 +8.1934e-01 -4.7868e+00 -2.3662e+00 -3.3780e+00 -2.4433e+00 +3.8802e+00 +6.0359e-01 +1.4612e+00 -3.8967e+00 +4.3317e+00 -3.9250e+00 -4.7382e-01 +2.0831e+00 -4.8507e+00 -5.8937e-01 -2.9936e+00 +4.1089e+00
8 +2.317549597e+01 +2.317549597e+01 +1.719254960e+02 +1.719254960e+02 +3.6326e+00 -2.5593e+00 +3.7408e-01 -2.0137e+00 -5.3694e-01 +3.9788e-02 -4.1002e+00 +9.5584e-01 +1.5857e+00 +6.1338e-02 +2.9805e+00 -4.6092e+00 -1.8445e+00 +3.5400e+00 +1.4861e+00 +1.7900e+00 +3.7267e+00 -2.0642e+00 -1.7399e+00 +4.9537e+00
18 +1.404338150e+01 +1.404338150e+01 +1.627933815e+02 +1.627933815e+02 +2.3498e+00 -2.2193e+00 -9.3074e-01 +1.3288e+00 +2.5675e+00 +2.1737e+00 -3.1665e+00 +3.9394e+00 +4.6811e+00 -2.8751e+00 +2.5355e+00 -1.5637e+00 -1.8566e+00 +3.5996e+00 -1.5755e+00 +2.4187e+00 +3.4861e+00 -4.9414e+00 -1.4526e+00 -2.6989e+00
% function evaluation | noise-free fitness - Fopt (-1.483000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.133773640e+01 +2.133773640e+01 -1.269622636e+02 -1.269622636e+02 +2.1466e+00 +4.1726e-01 +2.2578e+00 +9.1854e-01 +3.5266e+00 +2.0465e+00 +2.3608e+00 -3.9296e+00 -4.1788e+00 -1.5661e+00 -3.5184e+00 +4.7225e+00 -1.9460e+00 -4.0033e+00 +1.5732e+00 -1.7877e+00 -1.2632e+00 +1.9147e-01 +6.9523e-01 +2.1763e+00
45 +1.435066229e+01 +1.435066229e+01 -1.339493377e+02 -1.339493377e+02 -5.5976e-02 +7.4032e-01 -4.5902e+00 +3.8802e+00 +3.8836e+00 +4.5944e+00 +1.0714e+00 -2.3725e-01 -2.3092e+00 +3.9095e+00 -9.6952e-01 -9.3465e-01 -1.8284e+00 -1.8203e+00 +1.5256e+00 -1.9747e-01 -1.6726e+00 +1.4669e+00 -1.8761e+00 -2.3316e+00
% function evaluation | noise-free fitness - Fopt (1.702000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.786300912e+01 +5.786300912e+01 +7.488300912e+01 +7.488300912e+01 -1.2704e+00 +1.5861e-01 -1.7812e+00 +4.6017e+00 +4.3328e+00 -8.5724e-01 +3.6905e+00 +2.9799e+00 +8.5184e-02 -4.6846e+00 +5.9404e-01 -3.5351e+00 -9.8939e-01 -4.2194e+00 -3.4739e+00 -3.2536e+00 -2.5370e+00 -4.5078e+00 -3.3991e+00 -4.6266e-01
2 +2.580846463e+01 +2.580846463e+01 +4.282846463e+01 +4.282846463e+01 -3.3106e+00 -3.6467e+00 -4.8218e+00 -2.3908e+00 +2.4799e+00 -1.2040e+00 -4.1388e+00 +4.3925e+00 +1.0754e+00 +3.2917e-01 +4.6528e+00 -4.5936e+00 -3.0133e+00 -3.6727e+00 -6.8847e-01 +1.8167e+00 -1.0067e+00 +1.1407e+00 -4.2912e-01 -4.4938e+00
5 +2.397850198e+01 +2.397850198e+01 +4.099850198e+01 +4.099850198e+01 +4.4704e+00 +1.7121e+00 +4.5310e+00 -4.5128e+00 +1.5395e+00 +4.5567e+00 -4.7405e+00 -3.0899e+00 -2.8232e+00 -4.0678e+00 +3.0365e+00 +9.6500e-01 -4.4396e-01 +5.3928e-01 +4.2694e+00 +4.1473e-01 +1.7089e+00 -4.1399e+00 -4.5308e+00 -1.7726e+00
28 +1.353166970e+01 +1.353166970e+01 +3.055166970e+01 +3.055166970e+01 +1.3924e+00 -3.1335e+00 +2.0035e+00 -7.5528e-01 -2.5305e+00 -1.6926e+00 +7.0717e-01 -1.6708e+00 +4.0076e+00 +1.4764e+00 +4.7805e+00 +4.1861e+00 -2.6834e+00 +1.6986e+00 +4.8240e-01 -3.0253e+00 +8.9971e-01 -2.7603e+00 -9.1100e-01 -1.8304e+00
% function evaluation | noise-free fitness - Fopt (-2.202000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.314124951e+01 +4.314124951e+01 -1.770587505e+02 -1.770587505e+02 -2.0439e+00 -5.3303e-01 +1.4099e+00 +1.8219e-01 +4.7464e+00 +2.1461e-01 -1.0139e+00 -3.8490e-01 -3.6334e+00 +2.7486e-01 -3.1936e+00 -3.0508e+00 -1.4315e+00 +9.4464e-01 +3.9292e+00 -3.0388e+00 -7.6041e-01 -1.7337e+00 +4.7546e+00 +4.9807e+00
3 +3.278786578e+01 +3.278786578e+01 -1.874121342e+02 -1.874121342e+02 -4.6291e+00 -1.4680e+00 -1.9654e+00 -1.6591e+00 -1.7259e+00 +8.3132e-01 -2.8232e+00 -4.6429e+00 +3.2830e+00 -2.1619e+00 +2.1103e+00 -4.1137e+00 +4.5166e+00 +3.7940e+00 +3.7329e+00 -1.6617e+00 -2.4998e+00 +1.1907e+00 -9.8108e-01 -1.4107e+00
26 +1.987185845e+01 +1.987185845e+01 -2.003281416e+02 -2.003281416e+02 +4.3875e+00 -2.6768e+00 -6.3797e-01 -1.8275e+00 +8.7584e-01 +2.1018e+00 -4.4084e+00 -8.2248e-02 +2.4703e+00 -2.1313e+00 +3.6072e+00 -7.3335e-01 +1.3880e+00 +4.8501e+00 -2.8704e+00 -1.9004e+00 -2.2203e+00 +3.7274e+00 -2.2878e+00 -2.2633e+00
74 +1.476902042e+01 +1.476902042e+01 -2.054309796e+02 -2.054309796e+02 +3.6965e+00 +3.6463e+00 -2.6713e+00 +3.6332e+00 +3.1491e+00 -3.1323e+00 +3.5602e-02 -2.7267e+00 +1.1729e+00 -2.5052e-01 -3.6393e+00 +4.3711e+00 +2.3839e+00 -2.6725e+00 -2.3457e+00 +4.2230e+00 +4.8291e+00 +8.9619e-01 -4.0204e+00 +3.5763e+00
% function evaluation | noise-free fitness - Fopt (-2.041000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.591480508e+01 +2.591480508e+01 +5.504805076e+00 +5.504805076e+00 -2.4582e+00 +3.1324e+00 -9.7907e-01 +4.2655e+00 +2.6542e+00 -5.0794e-01 -8.6001e-01 -8.3850e-01 +3.4210e+00 -1.5577e+00 -3.1541e+00 +2.9771e+00 -1.5803e+00 +4.2522e+00 +7.1244e-01 -4.0034e+00 +1.6996e+00 -1.0506e+00 -1.2231e+00 -1.2772e+00
3 +2.360863470e+01 +2.360863470e+01 +3.198634700e+00 +3.198634700e+00 +2.1440e+00 +2.1636e+00 -1.1603e+00 +6.2491e-01 +4.1513e-01 +4.7405e+00 +3.9028e+00 +1.7798e+00 +5.1065e-01 -4.1667e+00 -3.7589e+00 -3.1140e+00 +3.8797e+00 +4.8154e+00 +3.5997e+00 +9.3923e-01 -3.8541e-01 +4.5284e+00 +1.8944e+00 +1.3391e+00
871 +1.555589838e+01 +1.555589838e+01 -4.854101620e+00 -4.854101620e+00 -2.3055e+00 +5.0000e+00 +2.9457e-270 -4.1740e+00 -1.0095e-270 -3.6213e-270 +4.1879e+00 +4.2811e+00 +1.6486e-308 -5.0000e+00 +2.2138e-309 -2.5143e+00 -3.3547e+00 +2.4408e+00 +0.0000e+00 -9.3557e-309 +2.2324e-308 -1.7268e-270 +2.7700e-308 +7.7917e-272
% function evaluation | noise-free fitness - Fopt (6.081000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.016750822e+01 +7.016750822e+01 +1.309775082e+02 +1.309775082e+02 +1.4396e+00 -1.4457e+00 -4.0451e+00 -3.9247e+00 +1.2972e+00 -1.9384e+00 -8.2600e-01 +2.6365e+00 -1.7603e+00 +2.5061e+00 -1.8777e+00 -9.0092e-01 -4.3237e+00 -3.0923e+00 -4.0497e+00 +4.6054e+00 -1.6567e+00 -4.0406e+00 +4.3999e+00 +6.1439e-01
2 +3.329401238e+01 +3.329401238e+01 +9.410401238e+01 +9.410401238e+01 +2.1397e+00 +3.5815e+00 -2.8492e-01 -1.5971e+00 -3.4846e+00 -4.0159e+00 -2.1841e+00 -5.1627e-01 -3.4523e+00 +3.7902e+00 +4.3268e+00 +8.8554e-01 -4.1052e+00 -3.5543e+00 +1.3651e+00 -1.4837e+00 +2.0314e+00 +2.9431e-01 +4.2752e+00 +2.9280e+00
8 +1.790314876e+01 +1.790314876e+01 +7.871314876e+01 +7.871314876e+01 -1.6615e+00 -4.6994e+00 +5.4632e-02 +1.5772e+00 -1.9261e+00 +2.0338e+00 +9.2909e-01 -3.1117e+00 -2.0201e+00 +3.6310e+00 +4.9419e+00 +1.6124e+00 +4.6095e+00 +2.1966e+00 +1.0340e+00 +7.2437e-01 +4.1143e+00 -1.6978e+00 +4.5717e-01 -2.9862e+00
25 +1.568572765e+01 +1.568572765e+01 +7.649572765e+01 +7.649572765e+01 +2.8445e+00 +2.6599e+00 +3.6311e+00 +4.6572e+00 -2.7663e+00 +3.2184e+00 -3.7612e+00 -3.2964e+00 -1.7245e+00 -2.1451e+00 +4.2396e-01 -4.1344e+00 -2.8738e+00 +4.0039e+00 -1.7994e+00 -2.8729e+00 -3.8593e+00 +8.2799e-01 -3.1283e+00 -4.7441e+00
% function evaluation | noise-free fitness - Fopt (-6.176300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.106341034e+01 +5.106341034e+01 -5.665665897e+02 -5.665665897e+02 -1.4704e+00 +1.9539e+00 -3.1975e+00 -8.9896e-01 +2.4579e+00 -1.7290e+00 -1.6805e-01 -1.0963e+00 -8.5524e-01 -1.9359e+00 +4.8237e-01 +4.0298e+00 -4.1216e+00 +3.9703e+00 -1.4355e+00 +3.7700e+00 +6.4547e-01 +4.8579e+00 +2.1003e-01 -2.0922e+00
2 +2.091766214e+01 +2.091766214e+01 -5.967123379e+02 -5.967123379e+02 +1.2210e-01 -4.8293e+00 -3.9520e-01 -1.9699e+00 -2.0629e+00 -2.7372e+00 -5.1807e-01 +2.1090e+00 +2.0181e+00 -2.1715e-01 -4.5685e+00 -9.3641e-01 +3.5685e+00 -4.2867e+00 -4.5128e+00 +2.5258e+00 -3.1508e+00 +2.7684e+00 +2.0704e+00 +2.9853e+00
102 +9.280521083e+00 +9.280521083e+00 -6.083494789e+02 -6.083494789e+02 -3.3520e+00 +1.5927e+00 -3.3337e+00 -4.2252e+00 -4.2268e+00 +3.2465e-01 +1.6951e+00 +7.0562e-03 +2.9988e+00 -2.6058e+00 -2.9842e-01 +7.4384e-01 +4.4810e+00 +4.5322e+00 -1.5844e+00 -1.3411e+00 -3.9504e+00 +6.9038e-01 -6.4403e-01 +1.8209e+00
