% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2 +8.394703982e+06 +8.394703982e+06 +8.394212452e+06 +8.394212452e+06 -2.3077e+00 -3.4781e+00 -2.3018e+00 +1.1723e+00 +2.3488e+00 -3.8354e+00 -3.5355e+00 +4.1771e+00 -2.7706e+00 -1.5582e+00 -1.3607e+00 -2.3479e+00 -3.8177e+00 +2.1286e+00 -4.4762e+00 +3.0174e-01 +1.5369e+00 +3.1018e+00 -2.2517e+00 +4.1869e+00
4 +2.872654687e+06 +2.872654687e+06 +2.872163157e+06 +2.872163157e+06 +1.6326e+00 -3.7948e+00 +3.4933e+00 -2.0741e-01 +1.7480e+00 -2.0478e+00 -4.0718e+00 +2.6313e+00 -2.4727e+00 +2.9069e+00 +1.6917e+00 -3.0787e-01 -1.6102e+00 +7.8179e-01 -1.3533e+00 -4.0918e+00 -3.1147e+00 +3.0140e+00 -2.2403e+00 +3.6037e+00
56 +1.567440076e+06 +1.567440076e+06 +1.566948546e+06 +1.566948546e+06 -1.9410e+00 -2.2385e+00 +3.2357e+00 +3.2190e+00 +4.9047e+00 +2.2807e+00 +2.7844e+00 -4.2618e+00 -1.1126e+00 -4.1079e-01 +3.6339e+00 -3.0346e-01 -3.8882e+00 -9.2871e-01 -1.8262e+00 +1.0281e+00 -2.9186e+00 +3.4504e+00 +1.6436e+00 +4.5644e+00
% function evaluation | noise-free fitness - Fopt (-1.702000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.998912129e+06 +8.998912129e+06 +8.998741929e+06 +8.998741929e+06 +3.3791e+00 -4.3325e+00 +1.8269e+00 +5.8689e-01 +2.7344e+00 -4.3848e+00 -5.0821e-01 +2.6913e+00 -3.3445e+00 +4.5730e+00 +2.7357e+00 +2.2621e-01 -3.1895e+00 +4.2861e+00 -8.6000e-01 +2.2484e+00 -4.3650e+00 -3.3524e-01 -1.3616e+00 +3.2375e+00
33 +3.325431770e+06 +3.325431770e+06 +3.325261570e+06 +3.325261570e+06 +1.8599e+00 -7.0581e-01 -3.9180e+00 +1.8340e+00 +2.0541e+00 -4.5793e+00 +1.6623e+00 +3.9891e+00 -2.3917e+00 +2.7191e+00 +2.6763e-01 +6.8469e-01 -3.3415e+00 +4.6839e+00 -2.3473e+00 -5.9498e-01 -4.5698e-02 -6.7183e-01 -3.8292e+00 +9.3240e-01
366 +1.928615713e+06 +1.928615713e+06 +1.928445513e+06 +1.928445513e+06 -4.5295e-01 +2.6416e-308 +3.1396e+00 +1.1598e+00 +4.8426e+00 +0.0000e+00 +0.0000e+00 -1.4711e+00 +0.0000e+00 +4.4071e+00 -5.0000e+00 +1.2289e-308 +0.0000e+00 -2.3387e-308 -3.9622e+00 +5.0000e+00 -3.8940e+00 -3.6370e+00 +5.5470e-01 +3.3744e+00
% function evaluation | noise-free fitness - Fopt (-4.697500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.745852711e+06 +8.745852711e+06 +8.745382961e+06 +8.745382961e+06 -3.5332e+00 -4.5556e-01 +3.3068e+00 -2.7179e+00 -4.7110e+00 -2.1548e+00 -3.2445e+00 +3.7741e-01 +6.5446e-01 -4.5184e+00 +5.0756e-01 -4.9364e+00 +2.9754e+00 -2.4212e+00 +9.9011e-01 +1.3999e+00 -2.6808e+00 -6.3181e-01 +5.6339e-01 -7.6304e-01
15 +4.168637241e+06 +4.168637241e+06 +4.168167491e+06 +4.168167491e+06 -9.9894e-01 +9.2805e-01 +4.9273e+00 -4.5962e-01 +4.1841e+00 +2.4770e+00 -1.3307e+00 +1.4029e+00 -1.8613e+00 +4.3845e+00 +3.1550e+00 -9.4249e-01 +3.7824e+00 -4.9001e+00 -3.2953e+00 -2.3644e+00 -4.0428e+00 +3.0594e+00 +2.0525e+00 +2.8838e+00
27 +3.638145165e+06 +3.638145165e+06 +3.637675415e+06 +3.637675415e+06 +1.3583e+00 -2.0178e+00 +2.2075e+00 +4.5308e-01 -4.9068e+00 -4.0023e+00 -8.4433e-01 -4.3148e+00 +4.7597e+00 -1.7428e+00 +4.7879e+00 -2.7639e+00 +3.8118e+00 +1.1693e+00 -4.9531e+00 +2.4807e+00 -2.8732e+00 +8.1428e-01 -7.7174e-01 +3.9335e+00
125 +2.301028441e+06 +2.301028441e+06 +2.300558691e+06 +2.300558691e+06 -2.5413e+00 +1.8536e+00 +2.4469e+00 -3.5003e+00 -1.1271e+00 +2.4591e+00 -3.5230e+00 +2.8898e+00 +1.6372e+00 -9.0556e-01 -3.1959e-01 -6.1619e-01 +3.5710e+00 -4.4189e+00 -3.7975e+00 +2.7766e+00 +1.2732e+00 +1.7827e+00 +4.0328e+00 +6.7383e-01
% function evaluation | noise-free fitness - Fopt (1.999100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.018154975e+07 +4.018154975e+07 +4.018174966e+07 +4.018174966e+07 -2.2573e+00 +1.9772e+00 +1.0672e+00 +1.2149e+00 -1.1460e+00 -1.0494e+00 -4.7387e+00 -4.1538e+00 -8.4337e-01 +2.3845e+00 -2.8680e+00 -2.5491e+00 +4.4222e+00 +1.8271e+00 -3.2301e+00 -3.6794e+00 +4.2338e+00 -3.9198e+00 +2.3154e+00 -4.9386e+00
2 +2.392827834e+07 +2.392827834e+07 +2.392847825e+07 +2.392847825e+07 +2.1211e+00 +4.1290e+00 -3.7892e+00 +3.5491e+00 -1.5863e+00 +1.1486e+00 -3.3898e-01 +3.1357e+00 -5.0766e-01 -2.6623e+00 +3.5076e+00 +4.8461e+00 -3.5823e+00 +2.0337e+00 +1.4669e+00 -4.8209e+00 -1.5898e-01 -4.5270e+00 +3.7616e+00 +2.8784e+00
4 +1.383044833e+07 +1.383044833e+07 +1.383064824e+07 +1.383064824e+07 +4.4086e+00 +4.8742e-01 +1.6969e+00 +2.0184e-01 +4.8288e+00 -1.5705e+00 -4.0261e+00 +3.2955e+00 -3.2040e-01 -3.1215e+00 -1.1354e+00 -2.2341e+00 +3.8777e+00 -1.0506e+00 +1.9091e-01 +3.3831e-02 +4.6582e+00 -2.8982e+00 +1.1023e+00 +3.3848e+00
5 +9.038588045e+06 +9.038588045e+06 +9.038787955e+06 +9.038787955e+06 +3.2537e+00 -1.7527e+00 -2.1794e+00 +8.3365e-01 -4.2804e+00 -1.3803e+00 +3.7039e+00 +1.3888e+00 +3.5464e+00 -3.4539e+00 -3.8158e+00 +6.4841e-01 -2.3155e+00 +3.7079e+00 -3.1822e+00 -1.1519e+00 +4.3868e+00 -1.6144e+00 +3.2557e+00 -2.0310e+00
6 +4.723003440e+06 +4.723003440e+06 +4.723203350e+06 +4.723203350e+06 +2.1932e+00 -2.6751e+00 +4.3965e+00 +8.6448e-01 -4.1591e-01 -2.6553e+00 +7.8679e-02 +2.0104e+00 -2.4663e+00 +3.3616e-01 +6.3671e-01 -6.1316e-02 -1.5343e+00 -1.5153e+00 +4.2258e+00 -9.4234e-01 +1.1198e-01 -2.5320e+00 -6.8039e-01 +3.4955e+00
20 +1.754774510e+06 +1.754774510e+06 +1.754974420e+06 +1.754974420e+06 -3.7744e+00 -3.9277e+00 +3.4242e+00 +4.0965e+00 -1.1852e+00 -9.1516e-01 -3.4236e+00 -4.2610e+00 +2.6983e+00 +8.2097e-01 -4.5082e+00 +2.7260e+00 +4.0378e-01 -3.2178e+00 -2.0284e+00 -1.3304e+00 -2.7826e+00 +8.2911e-01 -1.9535e+00 -1.4763e+00
191 +1.471503076e+06 +1.471503076e+06 +1.471702986e+06 +1.471702986e+06 -9.9650e-01 +1.7184e+00 -1.2704e+00 -2.5620e+00 -4.9975e+00 +2.8362e+00 -2.2184e+00 -5.4089e-01 +1.2670e+00 -4.9616e+00 +1.5418e+00 +6.0008e-01 +3.7707e+00 +4.8476e+00 -2.6331e+00 +2.8213e+00 +1.6072e+00 +1.0009e+00 +1.3444e+00 +7.7984e-01
% function evaluation | noise-free fitness - Fopt (-4.296000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.455093907e+07 +1.455093907e+07 +1.455050947e+07 +1.455050947e+07 +1.9396e-01 +4.5775e+00 -3.3920e-01 -3.4431e+00 -4.6989e+00 -4.9962e-01 +1.8636e+00 -3.2796e+00 -1.9699e-01 +2.6299e+00 +2.9703e+00 -2.9503e+00 +9.0538e-01 -5.4206e-01 +4.5586e+00 +1.4861e+00 +2.2559e+00 -1.9694e+00 -4.0573e+00 -4.2861e+00
2 +6.250366037e+06 +6.250366037e+06 +6.249936437e+06 +6.249936437e+06 -3.1294e+00 -2.0583e+00 +1.6693e+00 +4.8216e+00 -4.8093e+00 -1.9508e-01 -2.0972e+00 -4.6238e+00 +6.7910e-01 +1.1736e+00 +2.4138e+00 +1.4083e+00 -3.9267e+00 +1.1663e+00 +9.7281e-02 +4.5420e+00 -4.4861e+00 -2.6916e+00 -7.9841e-01 -2.4414e+00
8 +7.874372245e+05 +7.874372245e+05 +7.870076245e+05 +7.870076245e+05 -6.4973e-01 -3.4693e+00 +4.1234e+00 -1.2342e+00 -4.4542e+00 +4.4354e+00 -2.0083e+00 +1.5386e+00 +2.4536e-01 +3.4712e+00 +4.6423e+00 -7.8284e-01 +2.0659e+00 -3.7150e+00 -4.6790e-01 +2.4851e-01 -3.3114e+00 -4.8457e+00 -1.9601e+00 -1.1653e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.233402591e+07 +1.233402591e+07 +1.233502591e+07 +1.233502591e+07 +3.7724e+00 +4.8123e+00 +1.3435e+00 -4.1597e-01 +3.3600e+00 +1.5516e+00 +1.9253e+00 +9.8425e-02 +3.6663e+00 +3.4927e+00 -1.1392e+00 +3.1942e+00 -2.2048e+00 -1.2244e+00 -1.1807e+00 -4.8225e+00 +6.0381e-02 +2.3947e+00 +3.7968e+00 +2.7745e+00
8 +5.920078421e+06 +5.920078421e+06 +5.921078421e+06 +5.921078421e+06 -4.2344e+00 -2.9326e+00 -9.2253e-01 -6.6294e-02 +4.5801e+00 +1.0003e+00 +3.7304e+00 +4.3270e+00 -3.0285e+00 +3.8303e+00 -2.7832e+00 +2.0717e+00 +4.7969e+00 +6.8003e-01 +1.5117e+00 +4.1824e+00 +3.8078e+00 +2.9552e+00 -4.1263e+00 -4.4831e+00
54 +3.851196019e+06 +3.851196019e+06 +3.852196019e+06 +3.852196019e+06 -1.0246e+00 +3.2471e+00 -2.9592e+00 +2.9904e+00 +2.1328e+00 -1.5504e+00 +2.1031e+00 +3.2220e+00 +3.8216e+00 +3.8469e+00 -1.9050e+00 -2.4981e+00 -1.9413e+00 +2.0746e+00 -2.8464e-01 -2.1904e+00 -3.9252e+00 -2.9774e+00 +1.6229e+00 +3.8253e+00
% function evaluation | noise-free fitness - Fopt (1.951500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.220918265e+07 +2.220918265e+07 +2.220937780e+07 +2.220937780e+07 -2.3539e+00 +2.9710e+00 -2.7044e+00 -3.0062e+00 -5.5072e-01 +4.7500e+00 +8.0655e-01 -2.4286e+00 +1.4515e+00 +4.8983e+00 -3.1910e+00 -4.7720e+00 +4.2144e+00 +2.5451e+00 +3.1260e+00 -2.2061e+00 +2.8938e+00 -3.1839e+00 +2.8707e+00 +1.3156e+00
2 +1.444477688e+07 +1.444477688e+07 +1.444497203e+07 +1.444497203e+07 +4.5342e+00 -4.8617e+00 +8.8151e-01 +2.4828e+00 -1.1747e+00 -8.6736e-01 +3.9695e+00 -1.4840e+00 +2.3591e+00 +1.7813e+00 -4.9606e+00 -4.5092e+00 +2.7907e-01 -2.9638e+00 -4.6222e-01 +3.7177e+00 +5.6317e-01 -2.9634e+00 +2.8016e+00 -3.8661e+00
4 +3.526311218e+06 +3.526311218e+06 +3.526506368e+06 +3.526506368e+06 +4.5178e+00 +3.9674e+00 -2.7994e+00 -1.6938e+00 +4.4080e+00 -6.8434e-01 -3.7465e+00 -2.6992e+00 -4.1430e+00 +4.9459e+00 -3.3139e+00 -4.9819e+00 +2.0337e+00 +2.4121e+00 -2.1527e+00 +1.3321e+00 -4.4949e+00 -2.2962e+00 -3.8599e+00 +3.1737e+00
16 +2.300655131e+06 +2.300655131e+06 +2.300850281e+06 +2.300850281e+06 -5.3974e-01 -1.6976e+00 +6.6127e-01 -1.0844e+00 +1.8350e+00 -1.1667e+00 -3.1949e+00 +2.1110e+00 -4.9808e+00 -1.6531e+00 -1.8349e-01 -1.0461e+00 -1.8638e-02 -1.7795e+00 -4.2713e+00 -3.7676e+00 -1.7754e+00 +1.4486e+00 +2.6446e+00 -1.8542e+00
1092 +1.392866774e+06 +1.392866774e+06 +1.393061924e+06 +1.393061924e+06 -3.5949e+00 -5.0000e+00 -2.8079e+00 +3.2524e+00 +4.6326e+00 -2.4314e+00 +8.4507e-39 +5.0000e+00 +6.5095e-39 +5.0000e+00 -5.0000e+00 +1.4694e-38 +3.1944e+00 -3.4326e+00 +9.0087e-39 -5.0000e+00 +1.2626e-38 -4.2739e+00 -9.5119e-39 +1.2517e-38
% function evaluation | noise-free fitness - Fopt (-4.335000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.416378466e+07 +4.416378466e+07 +4.416374131e+07 +4.416374131e+07 -3.5346e+00 -1.9807e-01 -2.0272e+00 +3.9233e+00 -3.5438e-01 +4.6221e+00 +9.0531e-02 -3.2859e+00 -3.7862e+00 +5.4409e-01 -6.7167e-01 +6.9007e-01 -8.8388e-01 +1.3468e-01 -2.5486e-01 -4.8804e+00 -3.0450e+00 +1.5258e+00 -2.0525e+00 +6.2912e-01
2 +6.134886845e+06 +6.134886845e+06 +6.134843495e+06 +6.134843495e+06 +8.2630e-01 +1.8661e+00 +1.9090e+00 +3.9641e+00 -1.6684e+00 -8.2993e-01 +3.3050e+00 +3.5715e+00 -6.4523e-01 -3.0971e+00 -4.8839e+00 -1.0652e+00 +3.3194e+00 -3.8467e+00 +4.1100e+00 +3.2927e+00 -3.7858e+00 -1.3437e-01 -3.5748e+00 -2.8898e+00
90 +3.172554558e+06 +3.172554558e+06 +3.172511208e+06 +3.172511208e+06 -7.3247e-01 +4.9260e+00 -3.2202e+00 -3.0944e+00 -2.1283e+00 +1.8018e+00 -7.6764e-01 +3.3907e+00 -1.2022e+00 -1.9476e-01 +4.9629e+00 +4.5022e+00 -2.9480e-01 -4.1389e+00 -6.7083e-01 +1.5238e+00 -9.8460e-01 +1.4267e+00 +1.7880e+00 -4.4965e+00
% function evaluation | noise-free fitness - Fopt (2.790900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.891082123e+07 +3.891082123e+07 +3.891110032e+07 +3.891110032e+07 +1.1041e+00 +1.6050e+00 +3.1393e+00 -1.2876e-01 -2.1871e+00 -1.4454e+00 +4.7553e+00 -4.3570e+00 +2.9882e-01 -4.1155e+00 +3.6719e+00 +3.5923e+00 -1.4897e+00 +2.9554e-01 -2.1838e+00 +3.3547e-01 +1.3883e+00 -4.9275e+00 +2.3568e+00 -1.5267e+00
6 +1.864256087e+07 +1.864256087e+07 +1.864283996e+07 +1.864283996e+07 -2.7632e+00 +3.9327e+00 +2.5757e+00 +2.4983e+00 +3.5242e+00 -2.1217e+00 +3.0930e-01 +3.7843e+00 -6.6615e-01 +1.9324e+00 +3.9687e+00 +6.8113e-01 -4.6202e+00 +4.6372e-01 +3.7168e+00 -1.6165e+00 -4.8593e+00 -2.7603e+00 -2.4438e+00 -1.1551e+00
19 +7.223121696e+06 +7.223121696e+06 +7.223400786e+06 +7.223400786e+06 -3.2699e+00 -1.8117e+00 -2.4753e+00 -2.0944e+00 -1.5520e+00 -4.8107e+00 -1.0033e+00 +3.9089e+00 -2.6148e+00 -3.8227e+00 +1.0225e-01 -4.8307e+00 -3.2711e+00 -4.7470e+00 -3.7427e+00 -8.2560e-01 +3.0802e+00 -2.7445e+00 +2.6081e+00 +4.6050e+00
24 +3.675009574e+06 +3.675009574e+06 +3.675288664e+06 +3.675288664e+06 -7.8259e-02 -3.1229e+00 +3.4530e+00 +1.0838e+00 -3.0855e+00 -2.3624e+00 -4.1829e+00 +4.0314e+00 -2.1805e+00 -1.8005e+00 -3.3325e+00 -1.0176e+00 -2.3483e+00 -3.2977e+00 -1.5028e+00 -5.4644e-01 -4.5075e+00 +2.8385e+00 -3.7044e+00 -3.5605e+00
309 +2.096294748e+06 +2.096294748e+06 +2.096573838e+06 +2.096573838e+06 +2.5877e+00 +2.7418e-01 -3.9289e+00 -4.2355e+00 -5.0000e+00 +3.4751e-01 +5.0000e+00 +5.8982e-05 -7.5185e-01 -1.9971e+00 -4.7033e-05 +6.5328e-05 +3.4026e-05 +2.6888e+00 -5.6985e-05 +3.3410e+00 +5.0000e+00 +7.5991e-05 -4.3479e+00 -4.5058e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.423889908e+07 +2.423889908e+07 +2.423989908e+07 +2.423989908e+07 -4.4750e+00 +4.0259e+00 +1.8356e+00 +3.2446e+00 -1.3137e-01 -4.1079e+00 +2.5936e+00 +4.4896e+00 +4.5699e+00 -4.1901e+00 +3.7330e+00 +2.4997e+00 +1.4448e+00 -4.7614e+00 +5.0582e-01 +4.2903e+00 -4.2047e-02 +1.1138e+00 -7.8678e-01 -1.1143e+00
2 +5.646523895e+06 +5.646523895e+06 +5.647523895e+06 +5.647523895e+06 -3.8015e+00 +3.6865e+00 -1.7549e-01 -4.1011e+00 +5.3423e-01 -3.9343e+00 +3.1102e+00 +3.2532e+00 +1.1188e+00 +4.5081e+00 +2.1104e+00 +1.3177e+00 +2.0984e+00 +4.5646e+00 -3.3395e+00 -2.8511e+00 -9.2111e-01 +3.5547e+00 -3.2745e+00 -3.0835e+00
15 +1.168720095e+06 +1.168720095e+06 +1.169720095e+06 +1.169720095e+06 -2.3278e+00 +5.2638e-01 -6.7622e-01 -8.7314e-01 -4.4650e+00 +2.8773e+00 +1.2891e+00 -1.0375e+00 -3.3215e-01 +2.2009e+00 -3.0518e+00 -4.8296e+00 -2.8537e+00 +3.8738e+00 +3.9365e+00 +2.4618e+00 +8.4299e-01 +1.4135e+00 -3.1760e+00 +2.8204e+00
1031 +9.036664800e+05 +9.036664800e+05 +9.046664800e+05 +9.046664800e+05 -2.6504e-01 -3.2019e+00 +1.0068e+00 -3.4168e+00 +3.5149e+00 -2.1292e+00 +5.0000e+00 -4.2653e+00 -4.5000e+00 +1.1250e+00 +3.5778e+00 +3.1586e+00 +9.9738e-01 -4.4889e+00 -3.9932e+00 -5.0000e+00 -6.7672e-01 +5.0000e+00 -4.6553e+00 +1.1234e+00
% function evaluation | noise-free fitness - Fopt (-1.148100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.609497315e+07 +2.609497315e+07 +2.609485834e+07 +2.609485834e+07 +1.9483e+00 +2.5141e+00 +4.6707e+00 +2.0158e+00 -1.5741e+00 -4.8466e+00 -3.5574e-01 -1.5449e+00 -1.7350e+00 +2.6366e-02 -1.8574e+00 -3.7697e+00 -3.6660e+00 -2.2246e+00 +3.7187e+00 +1.7678e+00 -8.1812e-01 +4.5382e+00 -3.4288e+00 +3.5896e+00
2 +1.384103578e+07 +1.384103578e+07 +1.384092097e+07 +1.384092097e+07 -4.4902e+00 +2.7747e+00 +2.1250e+00 +9.7705e-01 -1.4743e+00 +1.5048e+00 +2.0751e+00 +3.1511e+00 +3.5217e+00 +3.3026e+00 +1.3917e+00 -4.5729e+00 +3.2255e+00 -4.8066e+00 +2.0621e+00 -4.8446e+00 -2.3579e+00 -4.1648e+00 -1.6926e+00 +2.1356e+00
3 +7.961597413e+06 +7.961597413e+06 +7.961482603e+06 +7.961482603e+06 -3.7958e+00 -3.7104e+00 +2.7223e+00 +4.3856e+00 +6.9609e-01 +3.9383e+00 +4.9954e+00 -2.1916e+00 -1.0439e+00 -4.9902e+00 -1.2978e-01 -1.0301e-01 +1.8459e+00 +4.1521e+00 +4.7808e+00 -4.7426e+00 +3.1110e+00 +3.4586e+00 -2.9767e+00 +1.4647e+00
21 +4.332482012e+06 +4.332482012e+06 +4.332367202e+06 +4.332367202e+06 +4.9270e+00 +7.1154e-01 +4.7337e+00 +1.7632e+00 -2.7532e+00 +1.0639e+00 +2.5098e+00 -4.6950e+00 -1.7833e-01 -4.1652e+00 +3.9009e+00 +2.6381e+00 -2.8121e+00 +3.8341e+00 -1.4586e+00 -1.2495e+00 +1.6656e+00 -1.5012e+00 -1.0537e+00 +1.9378e+00
61 +2.708945566e+06 +2.708945566e+06 +2.708830756e+06 +2.708830756e+06 +1.7188e+00 +4.1603e+00 +8.9175e-01 -3.1649e+00 +3.6632e+00 +4.6875e+00 +2.0047e+00 +3.3416e+00 +2.9361e+00 -3.7097e+00 +2.0097e-01 -2.1585e+00 -5.6006e-01 +4.9445e+00 -2.7291e+00 -3.0759e+00 -3.1233e+00 -3.9335e+00 -2.6941e-01 -1.4165e+00
120 +1.307791010e+06 +1.307791010e+06 +1.307676200e+06 +1.307676200e+06 -1.2437e+00 -4.2684e+00 +1.3939e+00 -1.8324e+00 +3.8211e+00 +4.2482e+00 +3.1967e+00 +2.5561e+00 +4.4290e+00 +9.9151e-01 +2.6019e+00 +4.8483e+00 +2.9992e+00 -4.3791e+00 -9.3619e-01 -5.4593e-01 -1.6051e+00 +4.1875e+00 -1.4822e+00 -4.5422e+00
% function evaluation | noise-free fitness - Fopt (-3.505800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.197485608e+07 +2.197485608e+07 +2.197450550e+07 +2.197450550e+07 +3.5982e+00 +1.5494e+00 +3.4535e+00 -4.2386e+00 -1.6754e+00 +1.8227e+00 +4.6858e+00 -2.7850e+00 -1.0642e+00 -4.3491e+00 +1.2634e+00 -4.6206e+00 +2.1961e+00 -1.0497e+00 -9.9459e-01 -2.0741e+00 +2.6752e+00 +4.1217e+00 +1.4308e+00 -4.8534e+00
9 +6.495402242e+06 +6.495402242e+06 +6.495051662e+06 +6.495051662e+06 -3.1504e+00 +1.8175e-02 +1.1088e+00 -5.5948e-01 -9.6245e-01 -1.9132e+00 -3.4684e+00 -1.0661e+00 +3.3880e+00 +1.9634e+00 -2.0231e+00 +3.6024e+00 +1.1880e+00 +2.7936e+00 -3.6114e+00 -1.7335e+00 -5.0151e-02 -3.4007e+00 +1.4033e+00 -3.7665e+00
12 +4.947657722e+06 +4.947657722e+06 +4.947307142e+06 +4.947307142e+06 -3.1802e+00 +2.3001e+00 -2.9369e-02 +8.4630e-01 +4.5724e+00 -1.2920e+00 +4.3312e+00 -3.9837e+00 +4.6612e+00 +1.9675e+00 +2.7797e+00 -1.8198e+00 -1.1218e+00 +3.8444e+00 -2.3735e+00 -6.2692e-01 +4.0552e+00 +1.1719e+00 +3.0610e+00 +1.6974e+00
30 +2.698021409e+06 +2.698021409e+06 +2.697670829e+06 +2.697670829e+06 -2.9805e+00 -1.0899e+00 +2.7389e+00 +1.3508e+00 +3.9018e+00 +2.9030e+00 +1.7546e+00 -4.6114e+00 +2.9793e+00 +3.3148e+00 -4.7021e+00 -1.3920e+00 +2.0026e+00 +2.1595e+00 -3.3336e+00 -4.1315e+00 +6.6441e-01 +4.2527e+00 -1.0611e-01 +3.6889e+00
