% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2 +1.686918366e+02 +1.686918366e+02 +2.086118366e+02 +2.086118366e+02 -2.8596e+00 -9.9895e-01 -4.1263e+00 -4.9803e+00 -1.2093e+00 +2.6531e+00 -1.5050e+00 +4.3197e+00 +3.1308e+00 +1.1381e+00 +2.7841e+00 -4.6223e+00 -3.1721e+00 +4.9646e+00 -4.3510e+00 -3.5215e+00 -3.5460e+00 -4.9291e-01 -4.7757e+00 +2.9038e+00
5 +1.485607526e+02 +1.485607526e+02 +1.884807526e+02 +1.884807526e+02 -1.8971e+00 -9.9150e-01 -4.7965e-01 -3.1589e+00 +4.2084e+00 +1.7338e+00 -5.5201e-01 -1.6746e+00 -1.8949e+00 -9.2832e-02 -7.2953e-01 +1.4712e+00 -2.5178e+00 -4.2494e+00 -2.8716e-01 -9.1611e-01 -3.3702e+00 +3.5207e+00 -2.0673e-01 +1.8181e+00
7 +9.354492799e+01 +9.354492799e+01 +1.334649280e+02 +1.334649280e+02 +3.9925e+00 -1.5306e-01 +5.1875e-01 +1.3850e+00 +2.8120e+00 +4.2750e+00 +3.5197e+00 +2.9334e+00 +3.3473e+00 -3.8442e+00 -2.9908e+00 +1.1314e+00 -3.9092e+00 -4.2332e+00 +4.1558e+00 +2.1594e+00 -4.6363e+00 -1.0693e+00 +2.9194e+00 -1.4126e+00
73 +6.087932227e+01 +6.087932227e+01 +1.007993223e+02 +1.007993223e+02 +3.2629e+00 +1.2172e+00 -1.9512e+00 -1.9255e+00 +3.6061e+00 -3.7384e+00 -4.8251e+00 +2.8139e+00 -2.5560e+00 +4.8302e+00 +1.6334e-02 +3.1825e+00 -2.1734e+00 +2.0920e+00 -1.1530e-01 -7.0509e-01 -9.3473e-01 +6.8117e-01 +1.4048e+00 +1.3237e-01
382 +3.640106923e+01 +3.640106923e+01 +7.632106923e+01 +7.632106923e+01 -2.0971e-01 +3.8615e-01 +2.4204e+00 -1.9564e+00 -1.9465e+00 +2.5397e+00 +2.1932e+00 +1.5192e+00 +6.8739e-01 -3.2123e+00 +3.1073e+00 +1.6215e+00 -3.3227e-01 +2.3023e+00 -3.0552e+00 -4.1727e+00 +3.3854e+00 -1.5743e+00 +3.0649e+00 -6.5840e-01
% function evaluation | noise-free fitness - Fopt (-5.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.057255110e+01 +7.057255110e+01 +1.396255110e+01 +1.396255110e+01 +1.8511e+00 -1.0688e+00 -1.0626e+00 +2.4466e+00 -4.4923e+00 -2.7887e+00 -3.3823e+00 -4.6630e+00 -3.9455e+00 +1.8544e+00 -1.6659e+00 -2.4481e+00 -1.3832e+00 -4.2865e-01 -2.3412e+00 -1.0998e+00 +1.5431e-01 +2.2381e+00 -4.7456e+00 +4.6189e+00
11 +1.886042635e+01 +1.886042635e+01 -3.774957365e+01 -3.774957365e+01 -2.2903e+00 +2.1107e+00 +1.9114e+00 +3.5841e-01 -4.0379e+00 -2.1856e+00 +3.3958e+00 -2.3657e-01 -4.0859e-01 +2.6373e-01 -2.4729e+00 -1.4571e+00 +3.1807e+00 +4.5438e-01 -2.4170e+00 -1.9815e+00 -4.1698e+00 +5.0865e-01 +5.1915e-01 -1.1118e+00
% function evaluation | noise-free fitness - Fopt (1.686600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.118115150e+02 +4.118115150e+02 +5.804715150e+02 +5.804715150e+02 +3.0827e+00 +4.2699e-01 -1.0851e+00 -9.6347e-01 -4.5603e+00 +2.3705e+00 +3.8298e+00 -1.9443e+00 -2.9241e+00 -4.1107e+00 +4.7924e+00 -2.0795e+00 +3.4744e+00 -3.9503e+00 -3.3137e+00 -2.4944e+00 +4.4015e+00 -4.6360e+00 -2.0731e+00 +4.2675e+00
2 +8.970308013e+01 +8.970308013e+01 +2.583630801e+02 +2.583630801e+02 +3.7137e+00 -7.2295e-01 +9.4898e-01 +4.6507e+00 +2.7954e+00 +3.8565e-01 +3.5455e+00 +3.2023e+00 -5.1007e-01 +3.2937e+00 +1.9906e+00 +2.4806e+00 -2.2664e-01 +2.2453e+00 +2.6284e+00 -1.5576e+00 -3.7349e+00 +3.1019e+00 -2.5027e+00 -1.3821e+00
14 +6.260476769e+01 +6.260476769e+01 +2.312647677e+02 +2.312647677e+02 +4.3433e+00 -1.4984e+00 -1.8468e+00 -2.1395e+00 +2.6805e+00 +4.6045e+00 +8.2679e-01 -4.4098e+00 +3.5194e+00 -1.9449e+00 +4.1487e+00 -1.3840e-01 +3.8804e-01 +3.3563e+00 +3.0009e+00 +1.5650e+00 +2.4640e+00 +2.5409e+00 -4.8339e+00 +2.1397e+00
18 +3.677571477e+01 +3.677571477e+01 +2.054357148e+02 +2.054357148e+02 +3.0553e+00 -9.0054e-01 -2.6356e+00 +5.5423e-01 +3.9332e+00 -2.4799e+00 -3.0456e+00 +1.6445e+00 +2.0470e-01 -3.9844e+00 +1.5606e+00 +2.7396e-01 +2.6108e+00 +1.6887e+00 +1.7952e+00 -1.2770e+00 +9.0323e-01 -1.6420e+00 +1.5188e+00 +4.7562e+00
% function evaluation | noise-free fitness - Fopt (4.076900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.602522396e+02 +6.602522396e+02 +1.067942240e+03 +1.067942240e+03 +4.1403e+00 +4.6076e+00 -3.6182e+00 -3.3380e+00 +1.2936e+00 -4.8176e+00 -6.2718e-01 -1.5649e+00 -4.9233e+00 -3.4017e+00 -4.6591e+00 -2.7649e+00 +4.7085e+00 +3.2235e+00 -1.9272e+00 -2.1012e+00 +3.2677e-01 -1.3358e+00 +4.4632e+00 +1.6429e+00
2 +3.840795360e+02 +3.840795360e+02 +7.917695360e+02 +7.917695360e+02 +2.0094e+00 +8.9548e-01 -2.4168e+00 +3.0702e+00 +2.2377e+00 +8.2770e-02 -2.6949e+00 +3.8470e+00 -1.1333e+00 +6.3848e-01 -1.7007e+00 -4.9747e+00 +2.4527e+00 -7.8088e-01 +2.0842e+00 +7.8397e-01 -4.2845e+00 -1.3384e+00 -1.2023e+00 -3.3519e-01
9 +1.560537208e+02 +1.560537208e+02 +5.637437208e+02 +5.637437208e+02 +1.9951e+00 +6.3483e-01 -4.3937e+00 -3.8766e+00 -1.5211e+00 -2.7582e+00 +3.9286e+00 +3.3070e+00 +4.5228e+00 +2.0552e+00 +2.7006e+00 +2.9767e+00 +4.2830e+00 -1.9466e+00 -3.3920e+00 +2.3814e+00 +5.4327e-02 -3.0937e+00 -4.3612e-02 -9.7496e-01
10 +8.795955517e+01 +8.795955517e+01 +4.956495552e+02 +4.956495552e+02 -3.6533e+00 -4.9215e+00 -4.5446e+00 -3.4924e+00 -2.5963e+00 +1.8305e+00 +4.9610e+00 -6.0945e-01 +5.5933e-01 +1.6227e+00 +9.7773e-02 +1.0330e+00 +9.3413e-01 -4.5303e+00 +3.3959e+00 -4.5025e+00 -4.8630e+00 -2.1496e+00 -3.0156e+00 -4.5862e+00
70 +4.713214716e+01 +4.713214716e+01 +4.548221472e+02 +4.548221472e+02 +1.0617e+00 -1.3963e+00 +3.4737e+00 +2.3228e+00 -2.7439e+00 +3.7469e+00 +8.8159e-01 +4.4466e+00 +2.5699e+00 -1.6573e+00 +5.7623e-01 +2.8088e+00 -2.9378e+00 +1.9607e+00 -1.4346e+00 -4.0356e+00 -2.1358e+00 +4.0176e+00 -2.1840e+00 -4.0435e+00
658 +3.143318356e+01 +3.143318356e+01 +4.391231836e+02 +4.391231836e+02 +2.3022e-19 -2.7105e-19 +3.4737e+00 +2.3228e+00 -5.0000e+00 +3.7469e+00 +2.7105e-19 +4.4466e+00 +2.5699e+00 -1.6573e+00 +2.4990e-19 +2.8088e+00 -2.9378e+00 +2.7105e-19 -1.4346e+00 -4.0356e+00 -2.1358e+00 +4.0176e+00 -2.1840e+00 -4.0435e+00
% function evaluation | noise-free fitness - Fopt (5.592000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.698871406e+02 +1.698871406e+02 +2.258071406e+02 +2.258071406e+02 -8.9908e-01 +7.4480e-01 -3.8395e+00 -3.4035e+00 +3.5585e+00 -4.9513e+00 -2.6093e+00 +6.5462e-02 +3.2229e+00 +6.2003e-01 +3.8852e+00 -2.9640e+00 +6.1168e-01 -1.5557e+00 +1.7816e+00 +4.4249e-01 -2.8531e-01 -4.2778e+00 -9.3541e-01 -3.2022e+00
6 +1.231821005e+02 +1.231821005e+02 +1.791021005e+02 +1.791021005e+02 +2.4606e+00 +3.9233e+00 -7.1235e-01 -1.7209e+00 +3.9623e+00 -2.4820e+00 +2.4663e+00 +3.3604e+00 -4.5364e+00 +3.8212e+00 -1.3146e+00 -3.2885e+00 +2.6541e+00 -4.2335e+00 -3.8272e+00 +1.1702e+00 -3.4703e-01 -3.1370e+00 +6.6936e-01 +1.4062e+00
7 +7.646700479e+01 +7.646700479e+01 +1.323870048e+02 +1.323870048e+02 -6.8066e-01 -4.8089e+00 -3.2934e-02 +1.2682e-01 -1.5762e+00 +2.6114e-01 +1.5599e+00 +3.0626e+00 -3.2740e+00 +7.0015e-02 +4.4542e+00 -1.2726e+00 -4.9949e-02 +4.3908e+00 +6.8780e-01 +4.9923e+00 +8.2151e-01 -3.4588e+00 -1.4385e+00 -2.6937e+00
37 +5.873573983e+01 +5.873573983e+01 +1.146557398e+02 +1.146557398e+02 +5.0300e-02 -2.7107e+00 -3.4685e+00 +1.8152e-01 +4.1876e+00 -2.6742e+00 -4.2116e+00 -3.4215e+00 +7.7285e-02 -4.5553e+00 +3.3805e+00 -3.0137e+00 +3.0006e+00 +7.0338e-01 -4.6843e+00 +4.0782e+00 -2.8475e+00 -4.1294e-01 -4.6461e+00 -3.3969e+00
142 +3.556509461e+01 +3.556509461e+01 +9.148509461e+01 +9.148509461e+01 +1.0625e+00 -2.1816e+00 +1.0532e+00 -1.9977e+00 -1.6250e+00 -6.2085e-01 +2.0186e+00 -5.2596e-01 +3.6581e+00 -4.5286e+00 +4.8914e-01 -3.8577e+00 +1.5134e+00 -6.1232e-01 -2.8565e+00 -4.2503e+00 -2.3133e+00 -3.4919e+00 -3.1347e+00 -1.0659e+00
% function evaluation | noise-free fitness - Fopt (4.619000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.639107780e+01 +9.639107780e+01 +1.425810778e+02 +1.425810778e+02 -7.8182e-01 -6.6620e-02 -1.0390e+00 +3.0444e+00 -2.6091e+00 -3.5190e+00 +2.4537e+00 -1.7037e+00 -1.2844e+00 +4.5360e+00 -8.7940e-01 -2.1946e+00 +3.5216e+00 -4.0875e+00 -4.2397e+00 +3.1451e+00 -3.2801e+00 -1.8465e+00 +4.9552e+00 -8.4151e-02
80 +5.441905651e+01 +5.441905651e+01 +1.006090565e+02 +1.006090565e+02 -1.5539e+00 +3.8073e+00 -2.0328e+00 -3.6747e-01 -4.1442e+00 +4.7823e+00 -3.2871e+00 -6.9530e-01 +1.0676e+00 -2.8793e+00 -5.7473e-02 +3.6841e+00 -4.7561e+00 +4.4758e+00 -4.1752e+00 -1.4820e+00 +4.4952e+00 -1.1316e+00 -2.2954e+00 -4.3955e+00
% function evaluation | noise-free fitness - Fopt (-3.994000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.494421088e+02 +2.494421088e+02 +2.095021088e+02 +2.095021088e+02 -3.6940e+00 +3.4051e+00 -3.6266e+00 +3.7035e+00 +4.7935e+00 +5.6354e-01 +2.4936e+00 -9.6888e-01 -4.9081e+00 -4.5140e+00 -1.9473e+00 +2.6252e+00 -2.2736e+00 +4.2343e-01 +2.2034e+00 +1.6881e-01 -1.1171e+00 -2.2155e+00 -2.0342e+00 +1.4449e+00
2 +9.698456949e+01 +9.698456949e+01 +5.704456949e+01 +5.704456949e+01 +4.5519e+00 +2.7110e+00 -1.9445e+00 +3.2184e+00 -4.8973e+00 -1.3289e+00 +5.9975e-02 +4.8118e+00 -4.2961e+00 +4.5643e+00 +2.4410e+00 +9.0240e-02 +9.4237e-01 +6.3975e-01 -4.8663e+00 +1.9416e+00 -4.8843e+00 -3.0355e+00 +2.8783e+00 +6.2413e-01
4 +4.712324425e+01 +4.712324425e+01 +7.183244247e+00 +7.183244247e+00 -4.5397e+00 -1.6982e+00 -1.0916e-01 +9.0110e-01 -3.5097e+00 +3.3576e+00 -1.6352e+00 +4.6771e+00 -3.0117e+00 +2.8202e-02 -8.8641e-01 -3.1062e+00 +9.9824e-02 -7.5851e-02 +1.7695e+00 +2.4826e+00 +2.0629e+00 -3.1134e+00 +7.8824e-02 -1.3837e-01
849 +3.650532541e+01 +3.650532541e+01 -3.434674586e+00 -3.434674586e+00 -1.9514e+00 +1.2220e+00 -1.2634e-01 -1.0732e+00 -1.1376e+00 -1.6815e+00 -1.3933e+00 +2.3894e+00 +2.6577e+00 +4.5395e+00 -4.3558e+00 -4.4923e+00 -1.6709e+00 +1.0815e+00 +7.8372e-01 +5.0000e+00 -1.0887e+00 -4.3701e-01 +3.6703e+00 +1.4487e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.329005135e+01 +6.329005135e+01 -9.367099486e+02 -9.367099486e+02 -3.8513e+00 -3.7610e+00 +2.2636e+00 +2.1009e+00 -1.0972e+00 -6.2254e-01 +3.7695e+00 -6.9783e-01 +1.8319e+00 +1.6922e+00 -3.1884e+00 -1.2985e+00 +1.7805e+00 -1.4891e+00 -4.0195e+00 +2.8378e+00 +1.9348e+00 -1.2714e+00 +4.2276e-01 -2.0286e+00
16 +5.448694912e+01 +5.448694912e+01 -9.455130509e+02 -9.455130509e+02 +2.8491e+00 -4.2381e+00 +2.7616e-01 -3.0942e+00 -1.3336e-01 -1.0838e-01 +2.3017e-02 +3.6769e+00 +4.4768e+00 +4.4954e+00 +2.4197e-01 -1.1208e+00 +3.5875e+00 +3.4499e+00 +5.7130e-01 +1.6983e+00 -3.3055e+00 +3.6314e+00 +2.9221e+00 +4.6338e+00
117 +3.781517933e+01 +3.781517933e+01 -9.621848207e+02 -9.621848207e+02 +7.4427e-01 -1.0132e+00 +4.8327e-02 -2.9994e+00 +4.6818e+00 -5.6010e-01 -3.0279e+00 +3.0780e+00 +1.5210e+00 +4.5173e+00 -2.1305e+00 +1.1677e+00 -2.4065e+00 -2.9837e+00 -3.6016e+00 +8.5818e-01 -1.4592e+00 +9.2442e-01 -1.2793e+00 +4.1741e+00
% function evaluation | noise-free fitness - Fopt (-5.039000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.707685327e+02 +1.707685327e+02 +1.203785327e+02 +1.203785327e+02 +2.1449e+00 +1.2127e-02 -2.7839e+00 -3.6649e+00 -1.6873e+00 -2.3784e+00 +2.9787e+00 +1.8906e-01 +4.1544e+00 -3.8395e+00 +1.6901e+00 -4.8674e+00 -1.7836e+00 +4.0287e+00 +4.2707e+00 +2.7159e+00 +4.5941e+00 +4.7782e-01 +2.5502e+00 -1.6036e-01
2 +1.407222905e+02 +1.407222905e+02 +9.033229050e+01 +9.033229050e+01 +2.8913e+00 +3.8686e+00 -4.7023e+00 +1.5416e+00 -1.4115e+00 -3.1322e+00 -3.6260e+00 +9.6678e-01 +3.3321e+00 -2.3955e+00 +4.9652e+00 -2.5241e+00 -3.1851e+00 -4.5186e+00 +2.6353e+00 +3.4729e+00 -1.7594e+00 +4.1975e+00 +3.5768e+00 -1.0132e+00
13 +8.505476107e+01 +8.505476107e+01 +3.466476107e+01 +3.466476107e+01 -2.2038e+00 +6.8047e-01 -3.2081e+00 -3.3965e+00 +2.5958e+00 -8.6747e-02 -7.5087e-01 +1.2355e+00 -2.4933e+00 -2.7981e+00 +1.6763e+00 +4.8707e+00 +1.5369e+00 +3.3729e-01 -2.9647e+00 +4.5444e+00 +2.8501e+00 +6.4448e-01 +1.8086e+00 +9.9655e-01
14 +5.695120124e+01 +5.695120124e+01 +6.561201238e+00 +6.561201238e+00 +2.0063e+00 -4.4460e+00 -6.9065e-01 +1.5873e+00 +2.5650e+00 -3.1117e+00 +5.7181e-01 +2.4693e+00 -8.3025e-01 -4.1660e+00 -2.9449e+00 -1.9107e+00 -1.9440e-01 +4.9152e+00 +1.2037e+00 -1.5719e+00 -2.9783e+00 -1.6706e+00 -2.8634e+00 -3.3237e+00
64 +3.921573118e+01 +3.921573118e+01 -1.117426882e+01 -1.117426882e+01 +4.0759e+00 +5.1470e-01 -1.6634e+00 +2.2777e-01 -2.1856e+00 -2.3018e+00 -3.9022e+00 -8.1499e-01 +1.2371e+00 -2.1998e+00 -9.4298e-01 +8.7609e-01 -4.2057e+00 +4.1836e+00 +2.4478e+00 +4.4686e+00 +2.3278e+00 -2.2425e+00 -2.5007e-01 -3.3747e+00
% function evaluation | noise-free fitness - Fopt (-7.027000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.748619159e+02 +1.748619159e+02 +1.045919159e+02 +1.045919159e+02 +2.0403e-01 -5.0297e-01 +1.5842e+00 -2.8342e+00 +2.1124e+00 +2.3226e+00 -2.8182e+00 +3.3601e+00 +1.1122e+00 +3.7161e+00 -3.0114e+00 -3.2480e+00 +2.6764e+00 +8.7365e-01 -2.9721e+00 -2.8175e+00 +3.8301e-01 +3.5088e+00 +4.6373e+00 +7.2738e-01
4 +9.455482873e+01 +9.455482873e+01 +2.428482873e+01 +2.428482873e+01 -5.3537e-01 +4.8491e+00 -4.7145e+00 +3.1209e+00 +2.6471e-01 -1.6301e+00 -4.5201e+00 -3.7176e+00 +2.1163e+00 +4.1277e+00 +2.1976e+00 -9.9800e-01 -8.7715e-01 +5.7110e-01 +1.5378e+00 -4.3827e+00 +8.8019e-01 -2.5812e+00 +2.2582e+00 +2.8568e+00
28 +5.481197128e+01 +5.481197128e+01 -1.545802872e+01 -1.545802872e+01 -2.8927e+00 +2.9739e+00 -2.3925e+00 -3.3496e+00 +2.8262e+00 +3.6385e+00 -2.0155e+00 -1.7715e+00 +4.2484e+00 -1.5598e+00 -3.8974e+00 -1.2862e+00 -2.9064e+00 +2.0350e+00 +3.6651e+00 +4.6613e+00 +2.6775e+00 -1.3627e+00 +2.0987e+00 +1.7169e+00
128 +3.929477402e+01 +3.929477402e+01 -3.097522598e+01 -3.097522598e+01 -1.0555e+00 -3.2676e-01 -3.5672e+00 -4.1365e+00 +1.3681e+00 -9.1375e-01 -4.4032e+00 +9.3363e-01 +2.0740e+00 +3.6558e+00 -4.5653e+00 -4.1553e+00 -3.9950e+00 +6.3744e-01 -9.4404e-01 -3.5753e-01 -3.1653e-01 -2.3720e+00 +3.1524e+00 +1.4244e+00
% function evaluation | noise-free fitness - Fopt (-6.944000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.392911527e+02 +1.392911527e+02 +6.985115273e+01 +6.985115273e+01 -3.7279e+00 +3.6931e+00 -2.8128e+00 -1.6485e+00 -4.5679e+00 +4.3719e+00 -2.4617e+00 -3.2633e+00 -4.4787e+00 -2.7882e+00 +4.3135e+00 -2.5482e+00 -4.7860e+00 -1.9535e+00 -5.3049e-01 -4.2566e+00 +4.0545e+00 +5.1276e-01 -2.3180e+00 -3.4985e+00
2 +9.269265476e+01 +9.269265476e+01 +2.325265476e+01 +2.325265476e+01 +1.9903e+00 +4.1882e+00 +4.9697e+00 -1.5889e+00 +3.6590e-01 +4.5155e+00 +8.6522e-01 -2.1025e+00 +1.0218e+00 -2.2803e+00 +2.4824e+00 +3.3671e-01 +1.0991e+00 +4.2417e+00 +4.7370e-01 +1.3971e+00 +4.3314e+00 +1.2671e+00 -4.5622e+00 -7.0558e-02
20 +5.123100226e+01 +5.123100226e+01 -1.820899774e+01 -1.820899774e+01 -3.7096e+00 -2.8046e+00 +9.8213e-01 +1.9515e+00 +3.8751e+00 +7.1339e-01 +2.1671e+00 -2.6816e+00 -4.0185e+00 -2.3044e-01 -3.5376e+00 +3.2684e-01 -4.0503e+00 +3.1545e+00 +3.2493e+00 +5.0686e-01 +2.7224e+00 +3.2337e+00 +2.6303e+00 -2.3238e+00
59 +2.769252061e+01 +2.769252061e+01 -4.174747939e+01 -4.174747939e+01 +3.9899e+00 +1.4227e+00 -3.4709e+00 -3.8940e-01 +9.9201e-01 -3.4020e+00 -2.0350e+00 +1.5002e+00 +4.5787e+00 +3.9137e+00 +3.8406e-01 +1.0489e+00 -1.7011e-01 -1.2275e+00 +1.1020e+00 +4.1833e+00 -7.5284e-01 +4.5054e+00 +3.6895e+00 +2.8486e+00
% function evaluation | noise-free fitness - Fopt (1.261900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
