% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.638008707e+03 +6.638008707e+03 +6.753688707e+03 +6.753688707e+03 -4.7224e+00 +2.1649e+00 -1.4307e+00 +3.7287e+00 +3.2346e+00 -2.3119e+00 +1.1395e+00 -7.9733e-01 -1.1964e+00 -1.2878e+00 -1.1060e+00 +1.8394e+00 -3.6628e+00 -3.4392e+00 +4.6952e+00 -2.8325e+00 -3.0636e+00 +3.8579e+00 +4.7678e+00 -7.7989e-01
2 +1.158179321e+03 +1.158179321e+03 +1.273859321e+03 +1.273859321e+03 +9.5908e-01 -2.7964e+00 -2.8919e+00 +2.1888e+00 -4.0966e+00 -3.4512e+00 +2.0149e+00 -2.8022e+00 +3.2799e+00 -3.9145e+00 -6.0776e-01 +7.1354e-01 +4.2492e+00 -1.7833e+00 -1.8655e+00 -5.8476e-02 -4.9227e+00 +1.3899e+00 +1.2863e+00 -1.9173e+00
6 +9.548176857e+02 +9.548176857e+02 +1.070497686e+03 +1.070497686e+03 +1.1147e+00 +4.7166e+00 -7.7499e-01 +4.0187e+00 +2.3463e+00 +2.0616e+00 -4.9988e+00 -4.5435e+00 +2.1670e+00 -4.9135e+00 -2.6649e+00 -3.8888e-01 +2.7162e+00 -2.0391e+00 -1.1776e+00 +3.1358e+00 -2.9703e+00 +2.1964e+00 +3.5568e+00 -2.5810e+00
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.339099271e+03 +1.339099271e+03 +1.335389271e+03 +1.335389271e+03 +1.9848e+00 +1.7573e+00 -3.0774e-03 -4.7235e+00 +3.2088e+00 +1.8682e+00 -1.1763e+00 +2.9149e+00 -1.2108e+00 +3.2293e+00 -3.2333e-01 +2.0075e+00 +1.5717e+00 -2.5204e+00 -2.3951e+00 -8.7995e-01 +1.8130e+00 -4.7917e+00 -1.9403e+00 -1.9854e-01
11 +8.098604582e+02 +8.098604582e+02 +8.061504582e+02 +8.061504582e+02 -3.1808e+00 -1.7040e-01 -3.7960e+00 +2.2672e+00 +2.2813e-01 +2.8138e+00 -2.1819e+00 -2.6948e+00 +1.8953e+00 +3.7670e+00 +4.1570e+00 +1.4752e+00 +1.0004e+00 -1.8078e+00 -4.5481e+00 +4.6404e-01 +2.3031e-01 -2.9173e+00 +2.8441e+00 -1.1689e+00
914 +6.200386301e+02 +6.200386301e+02 +6.163286301e+02 +6.163286301e+02 -2.6453e+00 +3.9201e-01 +1.0206e+00 +2.2297e+00 -2.9612e+00 +3.3781e+00 -3.6769e+00 -1.0432e+00 -2.6450e+00 -2.2262e+00 +3.7918e+00 +2.3005e+00 +3.9049e+00 -1.9413e+00 -1.6126e-01 -3.8663e+00 -1.5425e+00 +1.5146e+00 +8.8597e-01 -2.6481e+00
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.684518949e+03 +5.684518949e+03 +5.816698949e+03 +5.816698949e+03 +1.2779e+00 -3.9850e-01 +1.1927e+00 -5.5263e-01 -4.0275e+00 +4.8881e+00 +1.4589e+00 +3.7683e-01 -2.5633e+00 +4.5933e+00 +1.1839e+00 +2.0337e+00 +4.3103e+00 +4.6534e+00 +1.4082e-01 +2.6558e+00 +2.5700e+00 +8.1785e-01 -2.9305e+00 +2.6977e+00
5 +3.302865738e+03 +3.302865738e+03 +3.435045738e+03 +3.435045738e+03 -6.7937e-01 +9.1291e-01 -2.9763e-01 -9.7474e-01 -1.7630e+00 -4.2033e+00 +4.3651e+00 +2.1894e+00 +2.9421e-01 -3.8040e+00 -2.5261e+00 +4.3676e+00 +2.4172e+00 -4.8186e+00 +3.4151e+00 -2.1862e+00 -3.5006e+00 -2.9478e+00 +1.4090e+00 -3.3856e+00
6 +1.057755708e+03 +1.057755708e+03 +1.189935708e+03 +1.189935708e+03 +4.4168e+00 -3.2579e-02 -4.0079e+00 -4.5260e+00 -4.6808e-01 +3.0316e-01 -2.2777e+00 +1.4077e+00 +1.1119e+00 +1.4524e+00 +7.9919e-01 +4.7154e+00 -2.9438e+00 +3.2169e+00 +4.0302e+00 -4.2773e+00 -1.9870e+00 +1.7325e+00 -8.7253e-01 -2.4717e+00
99 +9.739969854e+02 +9.739969854e+02 +1.106176985e+03 +1.106176985e+03 +2.3450e+00 -2.8550e+00 +3.7942e+00 +1.5622e+00 +2.3174e+00 +4.8383e+00 -2.4485e+00 +5.4707e-01 -3.9896e+00 +7.5716e-01 -3.2647e-01 -1.3159e+00 -3.2348e+00 -4.1972e+00 +3.2501e+00 +2.3313e+00 +1.5533e+00 +2.9999e+00 -7.2378e-02 -2.4395e+00
% function evaluation | noise-free fitness - Fopt (-4.174000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.639484432e+03 +2.639484432e+03 +2.597744432e+03 +2.597744432e+03 -3.7730e+00 -2.8572e+00 -2.3148e+00 -3.1429e+00 +2.7696e+00 -3.9425e+00 -1.0057e+00 -2.5628e+00 -4.1190e+00 -1.7301e+00 +3.0911e+00 +3.7667e+00 -3.1735e+00 -8.4617e-03 +3.2368e-01 +2.3414e+00 +2.5566e+00 +1.7161e+00 -5.5613e-01 +3.5744e+00
17 +1.659989661e+03 +1.659989661e+03 +1.618249661e+03 +1.618249661e+03 +3.6923e+00 +1.4590e+00 -4.0206e+00 +4.5587e+00 +2.5012e-01 +3.7444e+00 +3.0782e-02 +2.1269e+00 -1.0941e+00 -2.3177e+00 +4.3880e+00 -4.4957e+00 -2.8307e+00 +2.0596e+00 +2.3653e+00 -3.9335e+00 -4.3519e+00 +4.0258e-01 +2.7225e+00 +4.5503e+00
34 +1.337327603e+03 +1.337327603e+03 +1.295587603e+03 +1.295587603e+03 +3.0322e+00 -1.7081e+00 -4.0104e-01 -2.4274e+00 +1.3887e+00 -1.9849e+00 +1.1923e+00 -4.0583e+00 +9.4825e-01 -3.4070e+00 +3.7905e+00 +4.1203e+00 -4.0308e+00 -8.4187e-01 -2.2803e+00 +4.7108e+00 +1.1387e+00 +1.2494e+00 -3.8443e+00 -1.9531e-01
98 +9.800566326e+02 +9.800566326e+02 +9.383166326e+02 +9.383166326e+02 +4.5304e+00 -4.5358e+00 -6.6120e-02 +1.0070e+00 -3.5727e+00 +3.3623e-01 +2.8171e+00 -4.7065e+00 -2.2991e+00 +4.2047e+00 +4.2980e+00 +1.9635e+00 -1.2227e+00 +5.4027e-01 +4.4525e+00 +2.1957e+00 +1.1620e+00 +7.0281e-01 +1.0358e+00 +4.4270e+00
% function evaluation | noise-free fitness - Fopt (-4.948600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.533696896e+03 +7.533696896e+03 +7.038836896e+03 +7.038836896e+03 -3.1144e+00 +4.8845e+00 +1.8570e+00 +2.2930e+00 -1.2226e+00 +3.5121e+00 +3.3021e+00 -7.9932e-02 -1.4417e+00 -4.8698e+00 -4.8312e+00 +4.4125e+00 -3.4614e+00 -3.9968e+00 +3.6223e+00 -2.4505e+00 +1.9799e+00 +4.2874e+00 +3.7081e+00 -3.1366e+00
2 +4.989048935e+03 +4.989048935e+03 +4.494188935e+03 +4.494188935e+03 -1.7477e+00 -3.4427e+00 -2.5218e+00 +4.5778e+00 +2.2845e+00 -1.1518e+00 +3.7858e-01 +1.7252e+00 -4.9195e+00 -2.7345e+00 -9.2869e-01 -1.7419e-01 +2.5096e+00 -2.8200e-02 +2.1078e+00 +4.2088e+00 -3.8611e+00 -2.2755e+00 +4.0095e+00 +2.4677e+00
3 +1.233485033e+03 +1.233485033e+03 +7.386250331e+02 +7.386250331e+02 -4.8508e+00 -4.2321e+00 -1.4345e+00 -2.8544e+00 -2.8038e+00 -3.1494e+00 +2.3618e-01 +4.7373e+00 +2.2040e-01 +2.4233e+00 +5.4936e-01 +4.6008e+00 -8.9216e-01 +4.3533e+00 -1.2577e+00 -4.0026e+00 -2.0499e+00 +3.3785e+00 -2.1668e+00 +2.0510e+00
611 +7.026698909e+02 +7.026698909e+02 +2.078098909e+02 +2.078098909e+02 +0.0000e+00 -4.9648e+00 +0.0000e+00 +1.5061e-308 +2.7392e-308 +1.9102e+00 -1.8666e-308 -8.3275e-309 +0.0000e+00 -1.6621e-308 +6.4063e-01 +2.6602e-308 +2.4411e-308 -3.3899e+00 -3.7262e+00 -2.6300e+00 +7.7960e-309 +2.9781e-01 -3.6503e-310 -1.6545e+00
1003 +5.735297214e+02 +5.735297214e+02 +7.866972137e+01 +7.866972137e+01 +1.2878e-309 -5.0000e+00 +1.6946e-308 +1.8535e-308 +4.2215e-308 +1.0284e+00 -3.8503e-309 -9.5319e-309 +4.2400e-309 -1.3291e-308 +5.8853e-01 +2.6602e-308 +2.7679e-308 -3.6379e+00 -2.2088e+00 -2.3129e+00 +2.6931e-309 +4.1429e-01 -5.5366e-309 -1.2345e+00
% function evaluation | noise-free fitness - Fopt (3.484000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.250080906e+03 +1.250080906e+03 +1.598480906e+03 +1.598480906e+03 +1.6833e-01 +3.9951e-01 +1.2174e+00 -3.7343e+00 +2.8958e+00 +3.3223e+00 -2.1799e+00 -3.1110e+00 +6.7234e-01 -4.3056e+00 -3.6818e+00 -1.5880e+00 -1.2809e+00 -4.1898e+00 +1.8555e+00 -1.1986e+00 -2.4025e+00 -7.0342e-02 -2.3835e+00 +2.9309e+00
22 +9.339391250e+02 +9.339391250e+02 +1.282339125e+03 +1.282339125e+03 -1.6365e+00 -7.5936e-01 -2.6315e+00 +4.9147e+00 -1.1842e+00 -1.8741e+00 -7.4882e-01 +4.7883e-01 +1.2441e+00 +2.0183e+00 -1.5528e+00 +7.5309e-02 +2.2827e-01 -1.8142e+00 +1.1304e+00 -1.4985e+00 -3.8207e+00 +1.3678e+00 +2.6645e+00 -3.0784e-01
% function evaluation | noise-free fitness - Fopt (3.770000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.149141265e+03 +2.149141265e+03 +2.152911265e+03 +2.152911265e+03 +6.1524e-01 -4.3036e+00 -3.2131e+00 +1.1912e+00 -2.4456e+00 +8.2804e-01 -2.3085e+00 +1.2029e+00 +4.5476e+00 -7.4114e-01 +3.9748e+00 +8.5593e-01 -9.2162e-01 +4.1093e+00 -2.4984e+00 +4.2274e+00 -4.4100e+00 +2.0591e+00 +6.5996e-01 -1.7714e+00
2 +8.122178414e+02 +8.122178414e+02 +8.159878414e+02 +8.159878414e+02 -3.7495e+00 -4.7112e+00 -3.2736e+00 +4.3326e+00 -2.9130e+00 -3.4977e+00 -4.5245e+00 +2.5452e+00 +3.1176e+00 +3.5185e+00 +1.3463e+00 -1.6564e-02 -6.3223e-01 -2.4835e+00 -2.6811e+00 +2.0314e+00 -1.3302e+00 -1.4896e+00 +4.1325e-01 +3.6838e+00
% function evaluation | noise-free fitness - Fopt (3.770000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.713001705e+03 +7.713001705e+03 +7.750701705e+03 +7.750701705e+03 +4.8870e+00 +5.5101e-01 +2.1033e+00 -4.2162e+00 +2.4512e+00 -1.2674e+00 -4.8361e-01 -4.7946e+00 -1.6109e+00 +9.6579e-01 -3.7389e+00 -4.4012e+00 +4.0827e+00 -4.9159e+00 +4.1147e+00 +6.7043e-01 -3.1949e+00 -2.0416e-01 +2.0240e+00 +1.2493e-01
2 +5.192603502e+03 +5.192603502e+03 +5.230303502e+03 +5.230303502e+03 -1.6764e-01 -1.8007e+00 -1.9904e+00 +2.6158e+00 -2.0302e-01 +4.0215e+00 -1.7214e+00 +7.9124e-01 +4.6581e+00 +1.1323e+00 +3.5746e+00 -6.2050e-02 +1.9964e+00 +1.1857e+00 +1.3441e+00 +3.4263e+00 +3.2187e+00 +2.1729e+00 +5.7186e-01 -3.0333e+00
4 +1.873433285e+03 +1.873433285e+03 +1.911133285e+03 +1.911133285e+03 -4.5829e+00 +4.1200e+00 +3.8873e+00 +3.7584e+00 +3.9484e+00 +1.2727e+00 -2.6073e+00 -3.3345e+00 -3.1494e+00 +3.0301e+00 -1.5460e-01 +3.6919e+00 -2.5083e+00 -3.8558e-01 -2.4495e+00 +2.9858e+00 -2.0704e+00 -2.9106e+00 -9.7741e-01 -9.2744e-01
8 +1.304287178e+03 +1.304287178e+03 +1.341987178e+03 +1.341987178e+03 +2.3101e+00 +2.9710e-01 -2.5741e-01 +3.0335e+00 -5.2466e-01 +2.2955e+00 +3.1102e-01 +4.5763e+00 -3.7873e+00 -4.8262e+00 -2.3013e+00 -4.5945e+00 -2.3752e+00 +1.1221e+00 -2.3062e+00 +4.9119e-01 -3.4126e-01 +1.5346e+00 -1.4149e-01 -1.4195e+00
37 +7.537622931e+02 +7.537622931e+02 +7.914622931e+02 +7.914622931e+02 -8.5586e-01 -2.6898e+00 +1.6997e-01 -1.0906e+00 +6.7865e-01 -1.7350e+00 -5.2580e-01 +3.2088e+00 +8.2168e-01 +3.6874e-02 -4.5611e+00 -2.7588e-01 -6.0904e-01 +3.0144e+00 +9.3551e-01 -6.2924e-01 -1.3559e-01 -1.3774e+00 +1.8760e+00 +2.3844e+00
% function evaluation | noise-free fitness - Fopt (6.956900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.120703419e+03 +1.120703419e+03 +1.816393419e+03 +1.816393419e+03 -4.8437e+00 -1.5683e+00 -1.3916e-01 -4.2815e+00 +9.9488e-01 -2.7781e+00 -3.9964e+00 -9.6799e-01 -8.5520e-01 -4.2593e+00 +1.1117e+00 +1.0717e+00 +1.5415e+00 -2.4389e+00 +2.0777e+00 +4.5009e+00 +1.5836e+00 +1.8891e+00 +6.4472e-01 -2.6485e+00
54 +8.331538752e+02 +8.331538752e+02 +1.528843875e+03 +1.528843875e+03 +4.5981e+00 -4.1044e+00 +4.0696e+00 -2.5642e+00 +3.6398e-01 -5.5176e-01 -3.0141e+00 +3.5202e+00 -1.7232e+00 +1.4863e+00 -2.0413e+00 -1.7143e+00 +2.4068e+00 +5.3940e-01 -3.0263e+00 -8.7039e-01 +2.1637e+00 -9.1796e-01 +3.3640e+00 -3.5301e+00
% function evaluation | noise-free fitness - Fopt (-1.180300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.850639130e+03 +2.850639130e+03 +2.732609130e+03 +2.732609130e+03 -4.2861e-01 +3.8892e+00 +4.3347e-01 +4.4704e+00 -1.7077e+00 -1.3909e-01 -2.3399e-01 -3.7034e+00 -1.7385e+00 +1.3746e+00 +4.7462e+00 +8.3505e-01 -1.9751e+00 -7.8229e-01 +8.3546e-01 +2.1458e+00 -2.2231e+00 +3.6963e+00 -1.8173e+00 -2.3752e+00
2 +9.408945003e+02 +9.408945003e+02 +8.228645003e+02 +8.228645003e+02 +8.7762e-01 -4.1502e-01 -4.3225e+00 -1.5989e+00 +2.6669e+00 -6.1565e-01 +2.2916e+00 -2.0502e+00 +8.7130e-01 +1.6835e+00 +1.0473e+00 +3.8865e+00 +2.6114e+00 -1.6930e+00 -4.3973e+00 +3.2576e+00 -3.2145e+00 -3.2621e+00 -1.4194e-01 -4.4780e+00
32 +6.228001148e+02 +6.228001148e+02 +5.047701148e+02 +5.047701148e+02 +7.3165e-01 -4.2616e+00 -3.3776e+00 -3.6287e-01 -1.7773e+00 -4.8072e+00 -8.4215e-01 -1.1180e+00 +2.5809e+00 -1.0396e+00 +1.2509e+00 -1.0592e+00 +1.4375e+00 -4.4161e+00 -1.6148e+00 -1.6756e+00 +1.1998e+00 +3.4453e-01 +2.1493e+00 -3.4396e+00
% function evaluation | noise-free fitness - Fopt (4.816000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.099397000e+03 +7.099397000e+03 +7.147557000e+03 +7.147557000e+03 +4.0189e+00 -2.6116e-01 +1.2501e+00 +4.8825e+00 +4.4035e+00 +3.8048e+00 -2.2741e+00 -3.5068e-02 +3.8599e+00 +2.0867e+00 -2.9906e+00 -3.7149e+00 +4.8088e+00 -2.0743e+00 -3.0155e+00 -4.6933e+00 -9.0986e-01 -3.1272e+00 -3.1836e+00 +2.4446e+00
3 +5.100090921e+03 +5.100090921e+03 +5.148250921e+03 +5.148250921e+03 +3.4180e+00 -3.6386e+00 +1.6937e+00 +3.4276e+00 +2.3240e-01 +6.7170e-01 +1.3351e+00 -4.1517e-01 -2.1010e+00 +3.9278e+00 +3.4655e+00 +1.9099e-01 +2.9211e+00 -3.1189e+00 +4.2556e-01 -4.7692e-01 -4.8923e+00 +1.2384e+00 -2.4979e+00 +4.4877e+00
6 +1.653737691e+03 +1.653737691e+03 +1.701897691e+03 +1.701897691e+03 -8.9853e-01 -6.2879e-01 +3.5150e+00 -3.9669e+00 -4.0631e+00 +2.6910e+00 +3.3426e-01 -1.3057e+00 -3.8648e+00 +3.3143e+00 -1.8183e+00 -1.4501e-01 -1.8771e+00 -4.8342e+00 -4.6513e+00 -1.5062e+00 -4.4427e+00 -3.0191e+00 -1.0489e+00 -4.6445e+00
24 +1.480230010e+03 +1.480230010e+03 +1.528390010e+03 +1.528390010e+03 +5.1978e-01 +9.7347e-01 -2.4675e+00 -1.9295e+00 -3.9937e+00 -3.0987e+00 -2.7981e+00 +2.5508e+00 +2.0881e+00 -4.7865e+00 -4.3659e+00 -4.2654e+00 +2.0957e+00 +2.6764e+00 +2.7201e+00 -2.6269e+00 -1.8527e+00 +4.8081e+00 -2.4375e+00 +1.4952e+00
37 +8.236010248e+02 +8.236010248e+02 +8.717610248e+02 +8.717610248e+02 -3.1535e+00 -1.4081e+00 -2.8709e+00 -3.5265e+00 -1.6195e+00 -1.6242e+00 +1.9145e-02 -1.0964e+00 -7.8513e-01 +2.9409e+00 -1.8948e-01 +2.8667e-01 -1.6895e+00 +1.6537e+00 -1.0145e+00 -2.9327e+00 -1.4134e+00 +7.8556e-02 +1.0224e-02 +1.0695e+00
% function evaluation | noise-free fitness - Fopt (8.384000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.043918730e+03 +5.043918730e+03 +5.127758730e+03 +5.127758730e+03 +4.0204e+00 -4.5458e+00 +3.0524e+00 -2.5341e-01 -4.3388e+00 +1.5025e+00 +4.5166e+00 -2.9923e+00 -6.6246e-01 +4.0782e+00 -1.3859e+00 +2.7958e+00 -1.9064e+00 -2.4407e+00 -2.4270e+00 -4.2254e+00 -1.8754e-02 +1.2826e+00 -1.9333e+00 +2.6280e+00
10 +3.521730099e+03 +3.521730099e+03 +3.605570099e+03 +3.605570099e+03 -3.1182e+00 -6.2597e-01 -4.3592e+00 -2.7085e+00 -4.5825e+00 -1.0034e+00 -4.2882e+00 +6.0846e-01 -4.8909e+00 +3.2436e+00 +2.8936e+00 +1.0052e+00 +3.9358e+00 +7.8537e-01 -9.0460e-01 -4.4894e+00 -2.7009e+00 +1.1978e+00 +1.9854e+00 +2.0325e+00
13 +1.723648875e+03 +1.723648875e+03 +1.807488875e+03 +1.807488875e+03 -2.9506e+00 -4.8655e+00 +2.3392e-01 -4.2701e+00 +9.8133e-01 -1.8280e+00 +2.8725e-01 +1.1052e-01 -1.4171e+00 +2.8996e+00 +1.4985e+00 +2.5464e+00 +5.0542e-01 -2.3518e-01 +1.1572e+00 -2.8050e+00 -3.9759e+00 -2.4934e+00 +2.4252e+00 +3.8310e+00
49 +1.323089044e+03 +1.323089044e+03 +1.406929044e+03 +1.406929044e+03 -1.7167e+00 -4.4504e+00 +2.1841e+00 +1.1498e+00 -1.5808e+00 +2.8893e+00 +1.2702e-01 -4.2905e+00 +1.8351e-01 -1.3509e+00 +6.4451e-01 +1.1555e+00 -4.6851e-02 -1.5278e+00 -2.2845e+00 -1.5423e+00 -4.6029e+00 -3.4139e+00 -2.6811e+00 -4.4046e+00
109 +9.558698681e+02 +9.558698681e+02 +1.039709868e+03 +1.039709868e+03 +1.3509e+00 -3.9551e+00 -2.2532e+00 -3.3890e+00 -3.3116e+00 -5.4062e-01 -2.2640e+00 +3.8724e+00 -3.6045e+00 -3.1711e+00 -1.2547e+00 -1.8095e+00 +5.5865e-01 -1.3453e+00 -4.8762e+00 +4.1301e+00 -1.6745e+00 +2.1830e+00 +2.9045e+00 -1.0433e+00
% function evaluation | noise-free fitness - Fopt (1.536000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.986645956e+03 +4.986645956e+03 +5.002005956e+03 +5.002005956e+03 +3.8085e+00 +1.5760e+00 +1.3376e+00 -3.0906e-01 +3.6695e+00 -1.9991e+00 +9.6719e-01 -1.8423e+00 +4.8484e+00 +1.9261e+00 -1.8228e+00 +2.5100e+00 +4.0968e-01 +1.8192e+00 +4.7795e+00 +1.1792e+00 +3.1713e+00 +1.2255e+00 -4.5472e+00 -3.8170e+00
2 +2.064963260e+03 +2.064963260e+03 +2.080323260e+03 +2.080323260e+03 -1.8811e+00 -1.9761e+00 +3.8290e+00 -4.2330e+00 +4.4108e+00 +2.8335e+00 +2.9402e+00 +3.2152e+00 -1.1803e+00 +1.2646e+00 +8.6220e-01 +3.7423e-03 +2.2933e+00 -3.9313e+00 +3.7740e+00 +5.0116e-01 +1.1019e+00 +1.9250e+00 -1.2922e-01 -2.1272e+00
9 +1.028881040e+03 +1.028881040e+03 +1.044241040e+03 +1.044241040e+03 -2.8544e-01 +1.8201e+00 +1.7108e+00 +1.7339e+00 -1.2358e+00 +4.6958e+00 +3.3156e+00 -3.3164e+00 -4.8787e+00 -2.7284e+00 -4.5568e+00 -3.2384e+00 -3.8204e-01 -2.1913e+00 -1.4469e+00 -3.2772e+00 +2.5269e+00 -5.2063e-01 +2.9458e+00 -3.4711e+00
82 +9.035550799e+02 +9.035550799e+02 +9.189150799e+02 +9.189150799e+02 -3.4379e+00 -1.5054e-01 +4.7345e-01 -3.4859e+00 -3.4810e+00 -2.0437e+00 +2.6256e-01 -4.8543e+00 +1.2215e+00 -3.6530e+00 +8.9132e-01 +4.4277e-02 +2.5840e-01 +1.4507e+00 -1.3429e+00 +2.7055e+00 +5.6811e-01 -1.0233e+00 +2.9861e+00 +8.7357e-01
