% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2 +1.229086756e+02 +1.229086756e+02 +3.960586756e+02 +3.960586756e+02 -4.3262e+00 +4.8879e+00 -4.1850e+00 +3.1875e+00 +2.6684e+00 -3.3552e+00 -2.4681e+00 -2.4947e+00 +3.7046e+00 -2.5192e+00 +5.7124e-01 -2.8493e+00 +2.8969e+00 +6.1192e-01 -2.8481e+00 +5.7809e-01 +2.6977e+00 -3.3486e+00 +3.8034e-01 -3.6977e+00
129 +7.326535664e+01 +7.326535664e+01 +3.464153566e+02 +3.464153566e+02 -4.8092e+00 +4.1022e+00 -1.6009e+00 -2.3122e+00 -1.8606e-01 +1.2365e+00 +4.2236e+00 -2.0638e+00 -3.7160e+00 -7.3033e-01 +4.0169e+00 -4.7722e+00 -1.5098e+00 -1.9444e+00 +5.6228e-01 -4.3458e+00 +1.8262e+00 -3.2631e+00 -3.5590e+00 -3.6898e+00
1015 +4.570769638e+01 +4.570769638e+01 +3.188576964e+02 +3.188576964e+02 -5.0000e+00 +5.0000e+00 -9.2677e-309 -2.3122e+00 -1.9979e-77 +6.0208e-309 +2.1696e+00 -5.0000e+00 -5.0000e+00 -1.0053e-308 +3.1089e+00 -2.7362e+00 -1.6852e-308 -1.8240e-77 +2.6160e-308 -5.0000e+00 +1.7051e-02 -4.0690e+00 -3.9151e+00 -5.0000e+00
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.776597007e+02 +2.776597007e+02 +3.148397007e+02 +3.148397007e+02 +2.2713e+00 -3.3947e+00 -3.3335e+00 -5.6405e-01 +9.8443e-01 -3.2876e+00 +4.1260e+00 +4.1598e+00 -1.4091e+00 -3.5586e-02 -1.2867e+00 +4.5461e+00 -3.8730e-01 +3.7685e+00 -3.7532e+00 -2.4941e+00 -4.8454e+00 -2.6970e+00 +4.6433e+00 +1.1479e+00
2 +1.268426049e+02 +1.268426049e+02 +1.640226049e+02 +1.640226049e+02 -1.1875e+00 -7.4180e-01 +3.2034e+00 -4.4340e+00 -1.8388e-01 -3.2231e+00 +1.5134e+00 +2.0015e+00 -4.9517e+00 +3.8916e+00 +3.3914e+00 +4.0194e+00 +4.3286e+00 -4.1349e+00 -1.7674e+00 +2.0830e+00 -2.5001e+00 +2.9134e-02 +1.1057e+00 +4.3795e+00
3 +8.630360114e+01 +8.630360114e+01 +1.234836011e+02 +1.234836011e+02 +3.2223e+00 +2.6793e+00 -8.4762e-03 -3.6714e+00 -9.2729e-01 +1.9962e+00 +2.1775e+00 -2.4410e+00 +1.0365e+00 -1.3297e+00 +3.3989e+00 -5.0759e-01 -2.5019e+00 -1.4342e+00 -4.8352e+00 +3.0568e+00 +1.9939e+00 +2.7694e-01 -5.8877e-01 -1.5974e+00
4 +4.533592319e+01 +4.533592319e+01 +8.251592319e+01 +8.251592319e+01 +9.8216e-01 +1.4209e+00 +3.4587e+00 +1.0182e-01 -2.7185e+00 -1.1216e+00 -3.1303e+00 -4.2862e+00 -1.3866e+00 -1.2696e+00 +1.3260e+00 +3.7408e+00 -9.1971e-01 +4.2717e+00 +7.6738e-01 -6.0016e-01 +2.4981e+00 -1.1042e+00 +3.0594e+00 -3.2323e-01
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.758958384e+01 +9.758958384e+01 -5.031041616e+01 -5.031041616e+01 -3.4357e+00 +2.9616e+00 -2.4985e-01 -2.5857e+00 +1.1637e+00 -4.2750e+00 -7.4993e-01 -7.4187e-01 +1.9372e+00 +1.3119e+00 -4.0118e+00 +7.5893e-01 -1.2359e+00 +3.3323e+00 +1.3745e+00 +1.3026e+00 -4.4745e+00 -3.5182e+00 +6.6060e-01 -2.7384e-01
13 +5.871777956e+01 +5.871777956e+01 -8.918222044e+01 -8.918222044e+01 +2.7032e+00 -2.2254e+00 +9.4577e-01 -4.8928e+00 -1.5806e+00 -4.0587e+00 -1.0283e+00 +4.2556e-01 +2.4323e-01 -2.8423e+00 -1.0993e+00 -1.3616e-01 +3.2584e+00 +4.2703e+00 +3.6761e+00 -2.8069e+00 -1.1098e+00 +4.3547e+00 -1.7129e+00 +3.6373e+00
% function evaluation | noise-free fitness - Fopt (1.162600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.729448353e+02 +1.729448353e+02 +2.892048353e+02 +2.892048353e+02 +4.2079e+00 -6.8573e-01 +1.8051e+00 -2.0873e+00 +1.0531e-01 +3.0314e+00 -4.0564e+00 +2.9088e+00 -2.4052e-01 -1.3254e+00 +1.0213e+00 +2.3751e+00 +1.3312e+00 +4.5229e-01 +1.8526e+00 -4.6425e+00 -1.5762e+00 +1.4283e-02 -3.6160e+00 +4.3211e-01
4 +7.688804245e+01 +7.688804245e+01 +1.931480425e+02 +1.931480425e+02 -2.4104e-01 +4.3702e-01 +1.3111e+00 -3.4805e-01 +3.9501e+00 -9.9798e-01 -6.8456e-01 -2.9113e+00 +2.6035e+00 -4.7221e+00 +4.7243e-02 +3.3784e+00 -9.4370e-01 -3.4973e+00 -1.4472e+00 +4.3396e+00 +1.5364e+00 -2.5925e+00 -1.5193e+00 -1.4075e+00
63 +6.163825470e+01 +6.163825470e+01 +1.778982547e+02 +1.778982547e+02 +1.5305e-02 -3.7179e+00 +4.7727e-01 -2.2136e+00 +2.8547e+00 +2.0268e+00 -2.6008e+00 -3.8190e+00 +2.2034e+00 +1.3943e+00 +1.4711e+00 +2.5055e+00 +2.4250e+00 -4.1616e+00 -3.1443e+00 -3.5607e+00 +4.4375e-01 +4.4902e-01 +4.3348e+00 +2.0330e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.064344234e+02 +2.064344234e+02 -7.935655766e+02 -7.935655766e+02 +5.3252e-01 +2.0363e+00 +1.9523e+00 -1.2493e+00 -2.8944e+00 +3.1920e+00 -3.8819e-01 +8.9139e-01 -2.8057e+00 +3.5484e+00 +2.2186e+00 -2.4563e+00 -4.8841e-01 +2.4959e+00 -4.5056e+00 +4.3814e+00 +1.7681e+00 -1.3951e-01 +4.5894e+00 +1.0534e+00
5 +6.002467240e+01 +6.002467240e+01 -9.399753276e+02 -9.399753276e+02 +2.6177e-01 -3.6775e-01 -3.2346e-01 +1.0764e+00 +2.8907e+00 +1.4310e+00 +8.0402e-01 -2.6818e+00 -2.7842e+00 +3.8334e+00 +4.6714e+00 +3.9702e+00 +8.8459e-01 -3.1309e+00 +7.7888e-01 +2.2683e+00 -5.1028e-01 +6.2575e-01 -3.4631e+00 +3.7444e+00
% function evaluation | noise-free fitness - Fopt (-9.193000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.318807777e+02 +3.318807777e+02 +2.399507777e+02 +2.399507777e+02 +4.3358e+00 -4.5641e+00 -1.8349e+00 -3.6144e+00 -4.5718e+00 -3.7498e+00 -2.7219e+00 -9.3020e-01 +4.0272e+00 -2.4653e+00 -4.1853e+00 -2.7234e+00 +1.1216e+00 -1.8640e+00 -4.4760e+00 -3.3372e+00 -1.0544e+00 +3.4351e-01 +4.2305e+00 +4.3450e+00
3 +1.549411569e+02 +1.549411569e+02 +6.301115688e+01 +6.301115688e+01 +2.7596e-01 -2.3673e+00 -4.7190e+00 -4.9767e+00 -8.7394e-01 +2.8656e+00 -5.9545e-01 +4.8636e+00 -1.4038e+00 +1.3015e+00 +2.1612e+00 +1.9712e+00 +2.1269e+00 +6.7500e-01 -3.4259e+00 +4.9966e+00 -3.0772e+00 +2.3983e+00 -3.8112e-02 +7.5239e-01
25 +7.194636864e+01 +7.194636864e+01 -1.998363136e+01 -1.998363136e+01 -2.8514e+00 -4.9793e+00 +3.9785e+00 +1.7040e+00 -3.4116e+00 +9.2989e-02 +1.6111e+00 +1.1505e+00 +3.0517e+00 -3.7745e+00 -3.1014e+00 +3.3953e+00 +2.5096e+00 +9.2240e-01 +3.4734e+00 -1.9761e+00 +2.9650e+00 +4.0063e+00 -2.4690e-01 +4.2638e+00
89 +6.018502850e+01 +6.018502850e+01 -3.174497150e+01 -3.174497150e+01 +4.7707e-01 -4.2707e+00 -1.1741e+00 +3.3794e+00 -4.4490e+00 +3.3797e+00 -1.6508e+00 +1.4021e+00 +4.7723e+00 -2.0187e+00 +1.5341e+00 +4.9477e+00 -7.0410e-02 +1.1087e+00 -6.2839e-01 +1.5340e+00 -2.3830e+00 +3.2664e+00 -4.6616e-01 -4.8502e+00
1026 +3.817990433e+01 +3.817990433e+01 -5.375009567e+01 -5.375009567e+01 +1.9509e-01 -4.3883e+00 -2.6268e-01 +4.4079e+00 -2.4465e+00 +5.0000e+00 -7.2742e-01 +2.5453e-01 +4.8221e+00 -4.3678e+00 +2.0350e-01 +3.4543e+00 -1.1563e-02 +2.6015e-01 -3.0125e-01 +2.2935e-01 -2.8093e+00 +2.0210e+00 -1.6250e+00 -5.0000e+00
% function evaluation | noise-free fitness - Fopt (1.487500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.642362579e+02 +1.642362579e+02 +3.129862579e+02 +3.129862579e+02 +3.0041e+00 +4.0824e+00 -4.7492e+00 -3.4224e+00 -3.6089e+00 +2.9273e+00 -2.9866e+00 -1.6206e+00 +8.9984e-02 +1.3039e+00 -1.1159e+00 -2.0282e+00 +4.0594e+00 +4.0631e+00 +2.1246e+00 +1.7071e+00 -4.2401e+00 -6.3592e-01 +3.1580e-01 +3.3288e+00
2 +6.623173061e+01 +6.623173061e+01 +2.149817306e+02 +2.149817306e+02 -4.3002e+00 -4.4090e+00 +1.7352e+00 +2.7701e+00 -3.4282e+00 -3.3104e+00 -1.1218e+00 +3.1889e-01 -4.6380e+00 +5.6353e-01 +2.1942e+00 +1.3889e+00 +3.3998e+00 -1.1298e+00 -1.8910e+00 -1.6568e+00 +1.0612e+00 -2.7844e+00 -2.4317e+00 -1.8135e+00
102 +6.159612404e+01 +6.159612404e+01 +2.103461240e+02 +2.103461240e+02 -2.5022e+00 -2.7821e-02 -1.6896e+00 -2.4103e+00 +3.2945e+00 +4.6899e-01 -2.9129e-02 +4.1010e+00 -8.8104e-01 -2.4163e+00 +3.7613e+00 -3.0018e+00 -6.6595e-01 +2.8652e+00 +2.3775e+00 +2.2644e+00 +1.9478e+00 +1.4135e+00 +4.1075e+00 -4.1851e+00
% function evaluation | noise-free fitness - Fopt (-1.483000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.016414327e+02 +2.016414327e+02 +5.334143271e+01 +5.334143271e+01 -4.7846e+00 +4.3215e+00 -2.6630e+00 -2.8088e+00 -2.6685e+00 -5.7389e-01 +3.5332e+00 -3.9135e+00 -3.7152e-01 +2.5897e+00 +9.4026e-01 -4.0636e+00 -8.9583e-01 +4.9260e+00 +1.5661e-01 +1.3392e+00 +2.5442e+00 +1.2765e+00 +4.7534e+00 -3.4538e+00
2 +1.528430084e+02 +1.528430084e+02 +4.543008447e+00 +4.543008447e+00 -1.8225e-01 +3.8527e+00 -7.7900e-01 -3.5727e+00 -3.3348e+00 +1.4042e+00 -3.7133e+00 -1.2862e+00 +2.7035e+00 +1.2898e+00 +4.8142e+00 -1.5255e+00 +4.2800e+00 -1.8875e+00 +1.6678e+00 -3.8695e+00 -1.9461e-01 -8.1992e-01 +1.5785e+00 -2.4203e+00
11 +7.721469283e+01 +7.721469283e+01 -7.108530717e+01 -7.108530717e+01 -1.2315e+00 +3.6669e+00 -3.3800e+00 -1.2761e+00 -2.0868e+00 -3.3121e-02 -2.1555e+00 -4.1806e+00 +4.3620e+00 +3.5795e+00 -4.2553e+00 -5.1545e-01 +3.2064e+00 +1.0886e-01 -1.8899e+00 -9.9341e-01 +2.7271e+00 +4.7961e+00 +5.7388e-01 -2.2586e+00
899 +5.974971110e+01 +5.974971110e+01 -8.855028890e+01 -8.855028890e+01 -3.0484e-154 -6.6391e-01 -5.0000e+00 -3.7020e-01 +1.8288e-154 +3.7788e+00 -1.3979e-01 +2.2682e+00 -2.6561e+00 +4.0070e+00 -9.1883e-01 +4.2781e-01 +1.1357e+00 +3.4589e-154 +5.0000e+00 -5.0000e+00 +1.8299e+00 -3.4766e+00 +5.0000e+00 -2.4604e-01
% function evaluation | noise-free fitness - Fopt (1.702000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.381884435e+02 +2.381884435e+02 +2.552084435e+02 +2.552084435e+02 -1.5564e-01 -4.9736e+00 +2.0401e+00 -1.9555e+00 -1.5106e-01 +2.2182e+00 -1.5754e+00 -2.4881e+00 +4.6385e+00 +3.5850e+00 +4.4002e-01 +7.3863e-02 -4.0980e-01 -3.0969e+00 +9.2075e-01 +4.5163e+00 -5.7567e-01 +3.4760e+00 -2.4550e+00 +3.6987e+00
2 +1.073672649e+02 +1.073672649e+02 +1.243872649e+02 +1.243872649e+02 +2.4186e+00 -4.6885e+00 +3.7737e+00 -4.0835e-01 +2.6057e+00 -2.8194e+00 -1.9505e+00 +4.5080e+00 +8.9309e-01 -7.8512e-01 -4.0126e+00 +3.0639e+00 -3.2238e+00 +3.7871e+00 +6.0339e-01 +4.3835e+00 -2.1547e+00 +2.6230e+00 +4.8227e+00 +3.1958e+00
10 +8.015770051e+01 +8.015770051e+01 +9.717770051e+01 +9.717770051e+01 -3.2187e+00 -2.6605e+00 +1.3083e+00 -1.1663e+00 -1.3032e+00 -4.3613e+00 -4.3613e-01 -3.5925e+00 -3.2335e+00 +7.8609e-01 +2.7610e+00 +3.9395e+00 -4.2886e+00 +3.0808e+00 +4.2647e+00 +9.3430e-01 -4.6047e+00 +1.9226e+00 -4.2158e+00 -4.8335e+00
69 +5.337002182e+01 +5.337002182e+01 +7.039002182e+01 +7.039002182e+01 +3.5716e+00 +2.0366e+00 +6.6247e-02 -2.0446e+00 -2.5568e+00 +4.6454e-02 +3.2613e+00 -2.9306e+00 -1.7356e+00 -3.3163e+00 +4.2988e+00 +2.3437e+00 +9.5259e-01 +4.6327e+00 -3.4288e+00 -1.0818e+00 +4.0196e+00 +3.2188e+00 -3.7275e+00 -4.9875e+00
558 +3.802096478e+01 +3.802096478e+01 +5.504096478e+01 +5.504096478e+01 -1.7604e-02 +1.2679e-02 +4.7722e+00 -5.0000e+00 -1.0666e+00 +4.4913e+00 -3.2274e+00 -5.0000e+00 -5.0000e+00 -1.1937e-02 +8.3394e-03 +2.9740e+00 -5.0000e+00 +2.9303e+00 -2.7235e+00 -3.9572e+00 -2.4168e+00 +4.6799e+00 +8.4409e-03 -5.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.202000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.017609567e+02 +1.017609567e+02 -1.184390433e+02 -1.184390433e+02 -1.0769e+00 +2.2096e+00 -4.9103e-01 +3.4064e+00 -6.7482e-01 -1.4390e+00 -1.9826e+00 -4.4588e+00 -3.3396e+00 +2.9175e+00 +2.2165e+00 +5.3486e-01 -3.4758e-02 +5.0663e-01 -4.9077e+00 -2.6198e+00 +1.5963e+00 +4.8754e+00 -3.0656e+00 -2.3434e-01
11 +9.614309137e+01 +9.614309137e+01 -1.240569086e+02 -1.240569086e+02 +8.7741e-01 -3.1519e+00 -4.5288e+00 +3.4927e+00 +3.8643e+00 +2.3784e+00 -4.8698e+00 +3.3846e+00 -4.4804e+00 -3.8078e+00 -1.5258e+00 +4.0173e+00 -4.6875e+00 +4.1635e+00 -3.3116e+00 -1.8051e+00 -3.9087e+00 -3.2536e+00 -4.9307e+00 +4.2252e+00
22 +6.140595841e+01 +6.140595841e+01 -1.587940416e+02 -1.587940416e+02 -2.9779e+00 -4.5806e+00 -1.4133e+00 -3.1471e+00 +8.5417e-01 +3.6593e+00 +2.0612e-01 +4.5493e+00 -2.5059e+00 -3.5820e+00 +3.7876e-01 +2.0839e+00 -3.5922e-01 +3.7728e+00 -1.1669e-01 +2.2396e-01 -2.3126e+00 -4.2939e-02 -4.1837e+00 +6.4381e-01
% function evaluation | noise-free fitness - Fopt (-2.041000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.001929004e+02 +2.001929004e+02 +1.797829004e+02 +1.797829004e+02 +5.6466e-03 +1.3028e+00 +9.3464e-01 +1.3572e+00 -3.8735e+00 +1.5610e+00 -4.8387e+00 -1.9349e+00 +3.8262e+00 +2.8500e+00 +3.9238e+00 -1.3877e+00 +2.6323e+00 +4.1348e+00 +4.9264e+00 +2.4242e+00 +3.2714e+00 +4.7827e-01 -4.6094e+00 +4.5877e+00
2 +1.333008800e+02 +1.333008800e+02 +1.128908800e+02 +1.128908800e+02 +2.4506e+00 +2.8733e+00 +1.4720e+00 +2.7367e+00 +2.1050e+00 +4.1456e+00 +3.4931e-02 +1.3601e+00 +4.3012e+00 +2.7513e+00 -2.6984e+00 -4.9190e+00 -4.0523e+00 -3.0502e+00 -1.2337e+00 -4.1384e+00 +3.2585e+00 +1.6110e+00 +6.4902e-01 -2.8763e+00
5 +9.854672250e+01 +9.854672250e+01 +7.813672250e+01 +7.813672250e+01 +4.5295e+00 -1.5166e+00 +4.1984e-02 +1.7401e+00 +9.4608e-01 +2.8921e+00 +4.3601e+00 +5.1637e-02 -1.2913e+00 -1.4426e+00 +2.1826e+00 -4.1566e+00 +1.8122e+00 -3.3426e+00 -3.4195e+00 +2.7483e+00 -2.2119e+00 -2.0539e+00 +2.6676e-01 -3.5348e+00
109 +5.756499398e+01 +5.756499398e+01 +3.715499398e+01 +3.715499398e+01 -1.0974e+00 -1.8437e+00 -4.5483e+00 -4.0327e+00 +1.5730e+00 -3.6671e+00 -3.4585e+00 -7.1221e-01 -4.0705e+00 -1.8495e+00 +1.5679e+00 -2.1029e+00 -3.2400e+00 +4.1309e+00 -1.9907e+00 -4.4089e+00 -3.3234e+00 -3.1236e+00 +1.3915e+00 -1.9083e+00
% function evaluation | noise-free fitness - Fopt (6.081000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.093845666e+02 +3.093845666e+02 +3.701945666e+02 +3.701945666e+02 -1.5591e+00 -2.0790e+00 -4.3414e+00 +1.8828e+00 +3.0363e+00 +9.5952e-02 -3.7536e+00 +4.1595e+00 +1.7893e+00 -4.2161e+00 +1.6507e+00 -4.9690e+00 +1.4348e+00 -1.4385e+00 +3.6638e+00 -2.1392e+00 -8.5906e-01 -1.6024e+00 +4.7783e+00 +3.0824e+00
2 +2.086173242e+02 +2.086173242e+02 +2.694273242e+02 +2.694273242e+02 +3.1497e+00 -3.5387e+00 -4.9922e+00 +4.8088e+00 +1.2358e+00 +4.2009e+00 -1.6082e+00 -4.9786e+00 -7.7703e-01 +2.2796e+00 -5.8714e-01 +2.5551e+00 +2.7041e+00 +4.4861e-01 +1.6100e+00 -3.8115e+00 +3.8154e+00 -2.0164e+00 +1.5246e+00 -3.0984e+00
4 +1.297282060e+02 +1.297282060e+02 +1.905382060e+02 +1.905382060e+02 +4.0416e+00 +1.2274e+00 -4.8589e+00 -3.6456e+00 -3.1188e+00 -7.0133e-01 +1.1142e+00 -5.9450e-01 +1.1362e+00 -1.4661e+00 +4.3336e+00 +4.2369e+00 +2.8470e+00 -3.3720e+00 +1.4155e+00 +3.7358e+00 -1.5466e+00 -4.6577e+00 +2.9394e+00 +1.1668e+00
6 +9.302896116e+01 +9.302896116e+01 +1.538389612e+02 +1.538389612e+02 +4.2846e+00 -3.0176e+00 +9.1908e-01 -3.5001e+00 +8.5038e-01 -3.5178e+00 -2.2276e+00 -4.6802e+00 -1.2959e+00 +3.8358e+00 +4.5110e+00 -3.4645e+00 -2.8770e+00 +4.1544e+00 -2.5175e+00 +2.4447e-01 +1.1505e+00 -2.5866e+00 -2.5038e+00 -4.8376e+00
49 +5.618734274e+01 +5.618734274e+01 +1.169973427e+02 +1.169973427e+02 +1.8158e+00 -2.4459e+00 +1.9366e+00 +2.2765e+00 +3.4328e-01 -3.0809e+00 +1.8021e+00 -2.8608e+00 -1.5327e+00 +1.6525e+00 +4.3710e-01 -1.7394e+00 -2.3356e+00 -1.8413e+00 -4.5321e+00 -3.1461e+00 +4.6317e+00 -4.2457e+00 +4.5178e+00 -2.4569e+00
% function evaluation | noise-free fitness - Fopt (-6.176300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.825983803e+02 +1.825983803e+02 -4.350316197e+02 -4.350316197e+02 -3.0865e+00 -4.8943e+00 -4.3149e+00 +4.9764e+00 +1.5520e+00 +4.6265e+00 -4.3667e+00 +3.3446e-01 -3.5267e+00 +4.4967e+00 -3.2106e+00 -1.6737e+00 +3.3695e+00 -3.3299e+00 -2.5782e+00 +2.3990e+00 -1.2160e+00 +3.0496e+00 -3.4588e+00 +4.8869e-01
2 +1.485069685e+02 +1.485069685e+02 -4.691230315e+02 -4.691230315e+02 -4.4848e+00 +7.9510e-01 +3.7254e+00 -4.7546e+00 -8.6318e-01 -1.6250e+00 +2.2038e+00 -2.5289e+00 -5.6621e-01 -1.0238e+00 -3.3503e+00 +3.1329e+00 -2.8115e+00 +3.8870e+00 +4.0504e+00 -1.3524e-02 +4.2168e+00 -4.3073e+00 -3.2214e+00 -2.0998e+00
13 +6.737065732e+01 +6.737065732e+01 -5.502593427e+02 -5.502593427e+02 -3.2042e+00 -2.6244e+00 +1.1427e+00 -3.2267e+00 +4.2490e+00 -1.0382e+00 +1.4353e+00 -1.0394e+00 -8.8237e-01 +9.9733e-01 -1.4967e+00 +8.4495e-01 +4.9037e+00 -1.3327e+00 -2.9382e+00 +2.7660e+00 -3.4712e+00 -1.4117e+00 +4.2856e+00 -1.6802e-01
